,score,property_id,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,indirect_ghg_emissions_metric_tons_co2e,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
8147,78,4381962.0,58000.0,1955.0,1,100,275668.4,143.3,75.8,79.5,0.0,0.0,1.25862,0.91379,0.0,53.0,0.91379,90.0,100.0,2789.5,9.0,0,0,211.0,326.0,-73.854455,40.858298
8148,78,4381979.0,138000.0,1960.0,1,100,850660.8,368.4,239.3,79.5,0.0,0.0,1.86956,1.47101,1.1123058000000001,0.0,0.0,90.0,100.0,5386.0,5.0,0,0,205.0,22901.0,-73.909901,40.846047
8151,58,4382673.0,54924.0,1927.0,1,100,667284.5,734.0,189.3,79.5,0.0,0.0,2.94953,1.11063,0.0,61.0,1.11063,90.0,100.0,4594.425778134381,29.539999999999964,0,0,209.0,76.0,-73.869504,40.832958
8152,93,4382675.0,72495.0,1928.0,1,100,322452.0,216.2,90.3,79.5,0.0,0.0,2.88296,1.02076,0.0,74.0,1.02076,90.0,100.0,4594.425778134381,15.0,0,0,209.0,76.0,-73.868316,40.832114
8153,34,4382754.0,50763.0,1920.0,1,100,337280.0,211.5,95.9,79.5,0.0,0.0,1.96994,1.08347,0.0,55.0,1.08347,0.0,100.0,7754.4,12.0,0,0,204.0,209.0,-73.912168,40.842552
8154,75,4382765.0,63838.0,1920.0,1,100,225599.8,223.8,64.6,79.5,0.0,0.0,1.64479,0.89289,0.0,57.0,0.89289,0.0,100.0,6400.1,6.0,0,0,204.0,209.0,-73.91219,40.842489
8156,52,4382860.0,139820.0,1980.0,1,100,874107.3,352.9,237.0,79.5,0.0,0.0,0.97983,0.97983,0.0,137.0,0.97983,73.35970197368421,95.78447655077947,2768.7,6.0,0,0,208.0,309.0,-73.907509,40.88786849
8157,32,4382862.0,56148.0,1999.0,1,100,407830.3,161.1,114.4,79.5,0.0,0.0,1.05079,1.05079,0.0,59.0,1.05079,73.35970197368421,95.78447655077947,3931.0,7.0,0,0,208.0,297.0,-73.910315,40.88471
8160,95,4382962.0,64142.0,1950.0,1,95,246664.6,140.6,70.5,79.5,0.0,0.0,1.51227,1.27841,0.0,38.0,0.59244,90.0,100.0,3902.3,8.0,0,0,208.0,29302.0,-73.91785,40.877239
8162,55,4382977.0,61090.0,1928.0,1,100,322614.3,260.2,90.0,79.5,0.0,0.0,1.67998,1.16222,0.0,24.0,0.39286,73.35970197368421,95.78447655077947,7533.0,12.0,0,0,209.0,5002.0,-73.876779,40.826551
8167,57,4385310.0,72000.0,1940.0,1,100,321558.8,274.3,89.8,79.5,0.0,0.0,2.40278,1.19444,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3502.4,10.0,0,0,208.0,285.0,-73.904392,40.886851
8192,52,4389892.0,54635.0,1930.0,1,100,208590.7,335.9,58.0,79.5,0.0,0.0,1.35444,1.15311,0.0,63.0,1.15311,80.0,100.0,5204.1,16.0,4,0,206.0,391.0,-73.884859,40.853381
8193,51,4389892.0,54635.0,1930.0,1,100,208590.7,340.1,58.0,79.5,0.0,0.0,1.35444,1.15311,0.0,63.0,1.15311,80.0,100.0,5204.1,16.0,4,0,206.0,391.0,-73.884859,40.853381
8210,39,4390522.0,70324.0,1920.0,2,100,424256.3,294.4,116.8,79.5,0.0,0.0,1.25135,1.08071,0.0,76.0,1.08071,80.0,100.0,6017.5,6.0,4,0,201.0,67.0,-73.916958,40.818265
8234,20,4394016.0,55692.0,1939.0,1,100,326981.0,277.6,90.7,79.5,0.0,0.0,1.61603,1.04144,0.0,58.0,1.04144,80.0,100.0,6032.7,9.0,0,0,204.0,22102.0,-73.915674,40.836602
8236,77,4394745.0,54145.0,1931.0,1,100,261228.5,179.0,72.1,79.5,0.0,0.0,2.05005,0.8311,0.0,45.0,0.8311,80.0,100.0,5560.3,5.0,5,0,206.0,36902.0,-73.891218,40.841986
8242,85,4395927.0,62094.0,1928.0,1,100,46826.528000000006,408.4,10.6,79.5,0.0,0.0,1.54604,1.0629,0.0,66.0,1.0629,0.0,90.0,7286.0,3.0,0,0,205.0,379.0,-73.898907,40.85503
8262,93,4398035.0,59000.0,1931.0,1,100,157461.7,146.5,43.8,79.5,0.0,0.0,1.18644,0.83051,0.0,49.0,0.83051,90.0,100.0,1407.1,7.0,0,0,208.0,351.0,-73.899177,40.88786849
8271,28,4398327.0,71091.0,1937.0,1,100,386373.1,277.6,106.8,79.5,0.0,0.0,0.99872,0.99872,0.0,71.0,0.99872,70.0,100.0,4845.9,8.0,0,0,208.0,285.0,-73.901645,40.885501
8272,59,4398328.0,73842.0,1930.0,1,100,316252.0,278.7,88.2,79.5,0.0,0.0,1.55738,0.9886,0.0,73.0,0.9886,100.0,100.0,8124.8,8.0,0,0,211.0,22403.0,-73.86574,40.855218
8273,58,4398329.0,72750.0,1929.0,1,100,200051.6,306.6,59.2,79.5,0.0,0.0,1.2921,0.97594,0.0,71.0,0.97594,60.0,100.0,8579.9,27.0,0,0,210.0,200.0,-73.846161,40.840068
8274,3,4398330.0,62805.0,1927.0,1,100,324701.5,442.9,90.5,79.5,0.0,0.0,1.14641,1.14641,0.0,72.0,1.14641,60.0,100.0,4594.425778134381,29.539999999999964,1,0,210.0,200.0,-73.845255,40.8394
8292,57,4398438.0,60717.0,1981.0,1,100,379999.5,188.7,104.0,79.5,0.0,0.0,1.33406,1.33406,0.0,81.0,1.33406,80.0,100.0,3877.7,5.0,3,0,212.0,396.0,-73.858541,40.885201
8297,38,4398449.0,130000.0,1972.0,1,100,918272.8,732.0,258.4,79.5,0.0,0.0,1.65385,1.65385,1.1123058000000001,0.0,0.0,80.0,100.0,4594.425778134381,3.0,2,0,205.0,23502.0,-73.903504,40.850862
8299,20,4398459.0,70200.0,1925.0,1,100,286231.2,555.3,79.3,79.5,0.0,0.0,1.4245,0.91168,0.0,64.0,0.91168,80.0,100.0,7323.7,14.0,3,0,208.0,26702.0,-73.898736,40.869868
8300,29,4398460.0,75560.0,1959.0,1,100,363219.6,375.0,100.5,79.5,0.0,0.0,1.52197,0.97935,0.0,74.0,0.97935,0.0,100.0,5734.7,5.0,3,0,208.0,26702.0,-73.900756,40.872985
8303,54,4398562.0,61700.0,1922.0,1,95,454124.5,218.7,124.2,79.5,0.0,0.0,1.68292,0.92772,0.0,57.24,0.92772,80.0,100.0,4594.425778134381,10.0,0,0,205.0,243.0,-73.915277,40.850619
8316,89,4399623.0,74916.0,1927.0,1,100,284764.4,191.0,81.0,79.5,0.0,0.0,1.5217,0.85429,0.0,64.0,0.85429,100.0,100.0,5926.1,5.0,4,0,205.0,21501.0,-73.917497,40.850178
8317,83,4399624.0,99959.0,1927.0,1,100,448918.3,271.2,124.5,79.5,0.0,0.0,1.63067,0.82034,0.0,82.0,0.82034,100.0,100.0,5610.9,6.0,4,0,205.0,21501.0,-73.917837,40.84994
8318,66,4399629.0,58214.0,1926.0,1,100,378891.5,147.3,104.7,79.5,0.0,0.0,1.51166,0.75583,0.0,44.0,0.75583,100.0,100.0,6579.1,5.0,4,0,206.0,37504.0,-73.894491,40.847489
8319,65,4399633.0,87110.0,1924.0,1,100,428889.4,293.2,117.8,79.5,0.0,0.0,1.44645,0.82654,0.0,72.0,0.82654,100.0,100.0,10956.0,5.0,5,0,205.0,21301.0,-73.919252,40.845719
8320,58,4399634.0,47832.0,1910.0,1,100,250886.4,203.3,69.2,79.5,0.0,0.0,2.38334,1.00351,0.0,48.0,1.00351,100.0,100.0,6753.5,5.0,4,0,202.0,87.0,-73.894894,40.820841
8321,27,4399977.0,50400.0,1924.0,1,100,304093.6,165.1,86.0,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,6440.0,4.0,0,0,205.0,243.0,-73.910025,40.853294
8322,9,4399979.0,53400.0,1928.0,1,100,263824.8,270.2,74.9,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7474.1,5.0,0,0,202.0,117.0,-73.885852,40.815774
8323,46,4399980.0,53928.0,1927.0,1,100,264854.5,235.4,75.3,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,6453.1,7.0,0,0,205.0,239.0,-73.902482,40.857218
8324,27,4399981.0,63931.0,2009.0,1,100,422100.0,195.7,116.7,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3565.2,5.0,0,0,206.0,373.0,-73.891085,40.847906
8325,2,4399982.0,56849.0,1926.0,1,100,295122.4,355.4,83.0,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,5314.2,5.0,0,0,205.0,243.0,-73.911932,40.85136
8326,26,4399983.0,57659.0,1995.0,1,100,316698.2,206.8,88.9,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3995.0,5.0,0,0,206.0,36902.0,-73.892446,40.84236
8349,62,4401878.0,159146.0,1982.0,2,100,791273.9,512.7,219.9,79.5,0.0,0.0,1.42008,0.64092,0.0,102.0,0.64092,100.0,100.0,4594.425778134381,13.0,0,0,202.0,159.0,-73.89558,40.821001
8350,88,4401911.0,66033.0,1914.0,1,100,245359.3,177.2,68.9,79.5,0.0,0.0,1.54468,0.81777,0.0,54.0,0.81777,100.0,100.0,4594.425778134381,5.0,5,0,206.0,37504.0,-73.894392,40.848145
8355,54,4402416.0,53768.0,1922.0,1,100,206770.9,215.0,58.1,79.5,0.0,0.0,1.1903,1.1531,0.0,62.0,1.1531,90.0,100.0,5845.4,20.0,0,0,210.0,200.0,-73.844888,40.840283
8372,78,4402905.0,95524.0,1920.0,1,100,567182.7,120.0,157.3,79.5,0.0,0.0,0.78514,0.78514,0.0,75.0,0.78514,90.0,100.0,4051.1,10.0,0,0,201.0,31.0,-73.92822874,40.807896
8373,76,4402906.0,106335.0,1929.0,1,100,430221.7,607.8,121.0,79.5,0.0,0.0,2.35106,1.09089,0.0,116.0,1.09089,90.0,100.0,8643.7,18.0,0,0,204.0,199.0,-73.924225,40.83613
8380,99,4402933.0,92000.0,1953.0,1,100,428662.7,90.8,118.2,79.5,0.0,0.0,1.06522,0.66304,0.0,61.0,0.66304,90.0,100.0,2813.4,11.0,0,0,211.0,296.0,-73.841842,40.856827
8385,100,4402963.0,52000.0,1956.0,1,100,213324.0,10.3,61.6,79.5,0.0,0.0,1.26923,1.11538,0.0,58.0,1.11538,90.0,100.0,3575.7,6.0,0,0,211.0,248.0,-73.856522,40.856915
8393,94,4403124.0,112955.0,1955.0,1,100,266462.2,275.0,76.1,79.5,0.0,0.0,1.10664,0.69054,0.0,78.0,0.69054,90.0,100.0,4645.4,7.0,0,0,208.0,29302.0,-73.916843,40.881454
8396,38,4403133.0,65520.0,1982.0,1,100,314513.4,218.3,89.3,79.5,0.0,0.0,1.32784,1.20574,0.0,0.0,0.0,80.0,100.0,4128.5,5.0,3,0,209.0,86.0,-73.850263,40.822318
8404,20,4403232.0,68475.0,1929.0,1,100,455377.4,326.8,125.6,79.5,0.0,0.0,1.41658,1.00767,0.0,69.0,1.00767,60.0,100.0,14608.3,29.539999999999964,4,0,210.0,200.0,-73.846317,40.839939
8431,16,4403640.0,61500.0,1931.0,1,100,251367.2,354.1,72.3,79.5,0.0,0.0,1.98374,0.99187,0.0,21.0,0.34146,60.0,100.0,11273.4,5.0,0,0,209.0,5001.0,-73.877299,40.824595
8461,88,4403946.0,50886.0,1931.0,1,100,135152.0,239.0,38.8,79.5,0.0,0.0,1.53284,1.08085,0.0,55.0,1.08085,100.0,100.0,1662.9,9.0,0,0,212.0,42902.0,-73.866079,40.88786849
8462,84,4403947.0,76650.0,1942.0,1,100,231765.4,318.8,65.4,79.5,0.0,0.0,1.0437,1.03066,0.0,79.0,1.03066,90.0,100.0,2638.9,7.0,0,0,212.0,42902.0,-73.865022,40.88786849
8463,85,4403948.0,54000.0,1941.0,1,100,182808.1,188.5,52.7,79.5,0.0,0.0,0.94444,0.94444,0.0,51.0,0.94444,90.0,100.0,4594.425778134381,8.0,0,0,205.0,239.0,-73.904549,40.857807
8467,69,4403958.0,57000.0,1929.0,1,100,197892.4,207.1,55.1,79.5,0.0,0.0,1.4386,0.92982,0.0,53.0,0.92982,100.0,100.0,4150.2,6.0,0,0,210.0,26602.0,-73.82912,40.846071
8483,23,4404838.0,265625.0,1965.0,1,100,1318786.1,1496.2,368.7,79.5,0.0,0.0,1.95012,0.896,0.896,0.0,0.0,90.0,100.0,21839.4,3.0,0,0,209.0,218.0,-73.871497,40.837247
8486,87,4404998.0,60133.0,1924.0,1,100,223614.5,159.1,62.4,79.5,0.0,0.0,1.44679,0.9479,0.0,57.0,0.9479,0.0,100.0,9077.3,7.0,0,0,207.0,263.0,-73.904187,40.866167
8487,87,4404998.0,60133.0,1924.0,1,100,223614.5,159.1,62.4,79.5,0.0,0.0,1.44679,0.9479,0.0,57.0,0.9479,0.0,100.0,9077.3,7.0,0,0,207.0,263.0,-73.904187,40.866167
8500,17,4405211.0,111500.0,1930.0,1,100,431199.6,583.2,122.6,79.5,0.0,0.0,1.63229,0.81614,0.0,26.0,0.23318,70.0,100.0,4594.425778134381,11.0,0,0,209.0,76.0,-73.868901,40.832625
8502,22,4405216.0,51400.0,1929.0,1,100,231177.7,253.6,64.1,79.5,0.0,0.0,1.78988,0.89494,0.0,14.0,0.27237,60.0,100.0,5645.5,8.0,0,0,205.0,217.0,-73.91272,40.848813
8505,71,4405286.0,57850.0,1963.0,1,100,222409.5,191.3,63.1,79.5,0.0,0.0,1.38289,0.95073,0.0,55.0,0.95073,90.0,100.0,4821.1,5.0,0,0,210.0,300.0,-73.829905,40.852646
8506,54,4405287.0,52500.0,1941.0,1,100,191323.1,298.2,54.8,79.5,0.0,0.0,1.33333,0.91429,0.0,48.0,0.91429,90.0,100.0,5350.1,8.0,0,0,207.0,265.0,-73.901949,40.863187
8507,61,4405288.0,64400.0,1939.0,1,100,226539.6,219.3,64.1,79.5,0.0,0.0,1.08696,0.76087,0.0,49.0,0.76087,90.0,100.0,5736.8,8.0,0,0,207.0,421.0,-73.883719,40.883146
8537,65,4405712.0,57520.0,1970.0,1,100,381598.3,114.0,103.5,79.5,0.0,0.0,1.11266,0.69541,0.0,40.0,0.69541,0.0,100.0,4821.0,3.0,0,0,204.0,189.0,-73.92822874,40.830276
8538,59,4405713.0,58562.0,1909.46,1,100,581863.4,199.0,161.2,79.5,0.0,0.0,1.96373,1.7804211999999997,0.0,115.0,1.6472331999999985,90.0,90.0,10174.3,4.0,1,0,201.0,31.0,-73.911211,40.8075377
8541,43,4405867.0,50400.0,1927.0,1,100,165403.6,207.5,73.8,79.5,0.0,0.0,0.99206,0.83333,0.0,42.0,0.83333,100.0,100.0,6648.1,9.0,0,0,208.0,289.0,-73.906088,40.878986
8553,37,4406111.0,86442.0,1929.0,1,100,416375.3,414.0,116.4,79.5,0.0,0.0,1.85095,1.01802,0.0,88.0,1.01802,90.0,100.0,13146.1,11.0,0,0,204.0,225.0,-73.91193,40.839777
8554,36,4406112.0,59600.0,1922.0,1,100,290893.5,266.4,81.3,79.5,0.0,0.0,1.59396,0.90604,0.0,54.0,0.90604,90.0,100.0,7797.7,8.0,0,0,205.0,21501.0,-73.916813,40.850655
8555,21,4406113.0,52830.0,1924.0,1,100,289403.8,305.3,80.9,79.5,0.0,0.0,2.08215,1.13572,0.0,60.0,1.13572,90.0,100.0,8625.1,7.0,0,0,205.0,241.0,-73.907123,40.85272
8556,46,4406114.0,52200.0,1925.0,1,100,219974.0,238.4,63.7,79.5,0.0,0.0,1.81992,1.01533,0.0,53.0,1.01533,90.0,100.0,7378.8,11.0,0,0,207.0,253.0,-73.906558,40.860937
8557,98,4406115.0,53400.0,1929.0,1,100,258723.5,70.8,72.2,79.5,0.0,0.0,1.57303,1.14232,0.0,61.0,1.14232,90.0,100.0,7253.4,7.0,0,0,205.0,23302.0,-73.904852,40.84817
8558,21,4406116.0,53760.0,1940.0,1,100,276537.3,289.9,77.3,79.5,0.0,0.0,1.67411,1.11607,0.0,60.0,1.11607,90.0,100.0,6427.3,7.0,0,0,205.0,381.0,-73.901155,40.852954
8559,20,4406117.0,50800.0,1922.0,1,100,214562.4,262.3,60.1,79.5,0.0,0.0,1.27953,0.80709,0.0,41.0,0.80709,90.0,100.0,5236.4,12.0,0,0,207.0,269.0,-73.905368,40.868973
8560,34,4406118.0,68670.0,1925.0,1,100,295550.4,335.5,82.4,79.5,0.0,0.0,1.60186,1.00481,0.0,69.0,1.00481,90.0,100.0,4594.425778134381,9.0,0,0,207.0,40303.0,-73.8938,40.870009
8561,1,4406119.0,63100.0,1931.0,1,100,1005833.4,242.9,272.7,79.5,0.0,0.0,1.58479,0.91918,0.0,58.0,0.91918,90.0,100.0,5468.4,10.0,0,0,208.0,273.0,-73.901967,40.875881
8562,21,4406120.0,55650.0,1929.0,1,100,385140.1,192.8,107.2,79.5,0.0,0.0,1.07817,0.89847,0.0,50.0,0.89847,90.0,100.0,4594.425778134381,8.0,0,0,204.0,197.0,-73.922424,40.834243
8567,37,4406229.0,81060.0,1941.0,1,100,264982.4,502.7,73.7,79.5,0.0,0.0,0.98692,0.75253,0.0,61.0,0.75253,100.0,100.0,4594.425778134381,8.0,0,0,207.0,413.0,-73.884272,40.874962
8572,21,4406344.0,68330.0,1935.0,1,100,378200.6,337.5,106.9,79.5,0.0,0.0,1.5513,1.06834,0.0,73.0,1.06834,90.0,100.0,8937.0,10.0,0,0,205.0,22701.0,-73.90906,40.848108
8573,31,4406345.0,50900.0,1923.0,1,100,295070.7,240.9,83.3,79.5,0.0,0.0,1.78782,1.25737,0.0,64.0,1.25737,90.0,100.0,4594.425778134381,12.0,0,0,204.0,22102.0,-73.913901,40.838566
8574,50,4406346.0,52810.0,1928.0,1,100,253171.6,206.7,71.3,79.5,0.0,0.0,1.40125,1.13615,0.0,60.0,1.13615,90.0,100.0,6985.3,15.0,0,0,211.0,340.0,-73.863513,40.866035
8575,63,4406347.0,78300.0,1931.0,1,100,336694.4,275.3,95.8,79.5,0.0,0.0,1.4304,1.08557,0.0,85.0,1.08557,90.0,100.0,8797.4,12.0,0,0,203.0,149.0,-73.9009,40.834386
8576,56,4406348.0,68800.0,1929.0,1,100,324515.1,262.3,90.4,79.5,0.0,0.0,1.65698,0.9593,0.0,66.0,0.9593,90.0,100.0,6461.1,10.0,0,0,204.0,63.0,-73.927307,40.823498
8577,14,4406349.0,68505.0,1931.0,1,100,355808.7,400.8,98.8,79.5,0.0,0.0,1.63492,1.09481,0.0,75.0,1.09481,90.0,100.0,9872.2,9.0,0,0,204.0,63.0,-73.926992,40.82403
8581,44,4406583.0,73632.0,1995.0,1,100,336454.4,232.5,93.4,79.5,0.0,0.0,1.0729,1.0729,0.0,26.0,0.35311,0.0,100.0,3249.5,5.0,0,0,204.0,17702.0,-73.911047,40.837699
8582,100,4406597.0,304205.0,1923.0,1,100,1463196.9,54.3,403.9,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,22436.3,4.0,0,0,204.0,18301.0,-73.922277,40.827412
8583,72,4406598.0,72000.0,1920.0,1,100,262243.2,202.1,73.7,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,6517.5,5.0,0,0,204.0,173.0,-73.917138,40.827943
8584,58,4406599.0,62496.0,1992.0,1,100,280013.5,185.0,75.9,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,2780.5,4.0,0,0,204.0,197.0,-73.919851,40.834445
8586,56,4406610.0,118000.0,1927.0,1,100,349397.1,473.4,99.7,79.5,0.0,0.0,1.61017,0.70339,0.0,23.0,0.19492,60.0,100.0,12748.3,9.0,0,0,208.0,26702.0,-73.900456,40.870767
8587,100,4406613.0,89300.0,1935.0,1,100,370206.5,71.4,103.2,79.5,0.0,0.0,1.63494,0.81747,0.0,18.0,0.20157,60.0,100.0,12576.5,9.0,0,0,207.0,265.0,-73.900982,40.86446
8591,7,4406635.0,52547.0,1926.0,1,100,302676.9,335.5,84.6,79.5,0.0,0.0,2.32173,1.1799,0.0,12.0,0.22837,70.0,100.0,8710.3,8.0,0,0,206.0,38302.0,-73.893937,40.856782
8594,29,4406915.0,135250.0,1963.0,1,100,683591.0,912.9,194.0,79.5,0.0,0.0,1.42699,1.16081,1.1123058000000001,0.0,0.0,90.0,100.0,12606.2,9.0,0,0,210.0,26602.0,-73.82901706000001,40.845216
8595,99,4406942.0,105000.0,1926.0,1,100,467139.1,105.4,130.3,79.5,0.0,0.0,1.71429,0.84762,0.0,29.0,0.27619,60.0,90.0,15714.8,28.0,5,0,209.0,78.0,-73.85658,40.831806
8598,2,4406961.0,61337.0,1935.0,1,100,542453.5,285.9,150.2,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,11.0,0,0,205.0,38301.0,-73.900752,40.856069
8612,77,4407387.0,240000.0,2012.0,1,100,1254542.8,659.0,348.3,79.5,0.0,0.0,1.56667,0.90417,0.90417,0.0,0.0,90.0,90.0,13838.5,9.0,0,0,203.0,143.0,-73.913944,40.824952
8632,8,4407819.0,60198.0,1945.0,1,100,313177.0,294.8,87.4,79.5,0.0,0.0,1.11299,1.11299,0.0,23.0,0.38207,60.0,80.0,7206.0,8.0,0,0,208.0,309.0,-73.911568,40.875573
8642,14,4407829.0,420102.06,1975.0,1,100,2259383.442,1519.6739999999988,811.0219999999995,79.5,0.0,0.0,1.21109,0.66305,0.66305,0.0,0.0,100.0,100.0,4594.425778134381,6.0,0,0,208.0,29302.0,-73.915679,40.878744
8644,34,4407831.0,90000.0,1926.0,1,100,325395.9,403.5,93.1,79.5,0.0,0.0,1.73333,0.86667,0.0,15.0,0.16667,70.0,100.0,4594.425778134381,26.0,2,0,209.0,78.0,-73.856454,40.83177
8652,1,4407840.0,63715.0,1925.0,1,100,400999.2,497.2,112.1,79.5,0.0,0.0,1.66366,1.31837,0.0,17.0,0.26681,70.0,100.0,4594.425778134381,9.0,0,0,208.0,309.0,-73.912154,40.875146
8730,100,4408628.0,82320.0,1927.0,1,100,337377.2,68.1,94.5,79.5,0.0,0.0,1.62779,0.94752,0.0,78.0,0.94752,70.0,100.0,10199.4,8.0,4,0,211.0,340.0,-73.863007,40.869625
8731,62,4408629.0,129000.0,1928.0,1,100,510971.6,446.2,143.1,79.5,0.0,0.0,1.30233,0.85271,0.0,110.0,0.85271,70.0,100.0,10366.5,24.0,0,0,211.0,22401.0,-73.868533,40.85243
8737,35,4408762.0,92610.0,1940.0,1,100,332102.2,418.4,92.5,79.5,0.0,0.0,1.15538,0.84224,0.0,78.0,0.84224,90.0,100.0,8300.5,7.0,0,0,207.0,431.0,-73.879512,40.883477
8738,71,4408781.0,173340.0,1962.0,1,100,710344.1,680.3,202.7,79.5,0.0,0.0,2.01338,0.76151,0.0,132.0,0.76151,90.0,100.0,7283.3,6.0,0,0,208.0,309.0,-73.914963,40.88786849
8739,86,4408791.0,134313.0,1960.0,1,100,407092.8,358.2,113.4,79.5,0.0,0.0,1.04234,0.58073,0.0,78.0,0.58073,90.0,100.0,3094.5,5.0,0,0,208.0,309.0,-73.914254,40.88786849
8777,59,4409890.0,69640.0,2009.0,1,100,486460.3,181.8,136.1,79.5,0.0,0.0,1.72315,0.90465,0.0,63.0,0.90465,100.0,100.0,4711.2,5.0,0,0,202.0,85.0,-73.901867,40.81838
8807,97,4410216.0,53500.0,1927.0,1,100,236506.5,106.5,66.9,79.5,0.0,0.0,2.24299,1.00935,0.0,54.0,1.00935,90.0,100.0,6961.3,8.0,0,0,208.0,26702.0,-73.902287,40.871918
8811,21,4410353.0,93600.0,1940.0,1,100,384727.6,596.3,107.2,79.5,0.0,0.0,0.89744,0.77991,0.0,73.0,0.77991,100.0,80.0,11284.5,7.0,0,0,207.0,40702.0,-73.886029,40.8706
8817,90,4410401.0,186608.0,1965.0,1,100,736026.9,471.3,204.6,79.5,0.0,0.0,1.57014,1.03425,0.0,190.0,1.03425,90.0,100.0,7399.7,26.0,0,0,211.0,228.0,-73.86486,40.85267
8819,99,4410403.0,56175.0,1926.0,1,100,185532.2,163.4,52.6,79.5,0.0,0.0,3.16867,0.89008,0.0,50.0,0.89008,90.0,100.0,4491.1,12.0,0,0,207.0,421.0,-73.882414,40.880521
8842,91,4410716.0,67000.0,1960.0,1,100,207590.1,180.5,58.1,79.5,0.0,0.0,1.41791,0.83582,0.0,56.0,0.83582,90.0,100.0,571.82,8.0,0,0,207.0,413.0,-73.88761,40.872385
8843,82,4410720.0,107000.0,1963.0,1,100,407074.0,297.8,114.1,79.5,0.0,0.0,1.35514,0.8972,0.0,96.0,0.8972,90.0,100.0,23096.3,5.0,0,0,207.0,413.0,-73.887168,40.873162
8854,86,4411718.0,77000.0,1965.0,1,100,270956.9,304.5,76.1,79.5,0.0,0.0,1.42857,0.87013,0.0,67.0,0.87013,90.0,100.0,3350.6,4.0,0,0,207.0,413.0,-73.884122,40.875815
8866,55,4411809.0,108757.0,1937.0,1,100,354731.3,461.7,101.3,79.5,0.0,0.0,1.31486,1.08499,0.0,118.0,1.08499,90.0,90.0,5680.7,8.0,5,0,211.0,33201.0,-73.870656,40.857365
8872,73,4411817.0,93000.0,1963.0,1,100,438322.0,272.3,121.7,79.5,0.0,0.0,1.4086,0.82796,0.0,77.0,0.82796,90.0,90.0,3177.7,5.0,3,0,207.0,411.0,-73.885545,40.876857
8875,90,4411820.0,55440.0,1942.0,1,100,174807.3,152.4,49.9,79.5,0.0,0.0,1.443,0.97403,0.0,54.0,0.97403,90.0,90.0,4594.425778134381,11.0,3,0,207.0,401.0,-73.898479,40.86303
8877,85,4411823.0,53547.0,1927.0,1,100,169938.1,189.4,47.4,79.5,0.0,0.0,1.40064,0.91508,0.0,49.0,0.91508,90.0,90.0,3405.1,15.0,2,0,212.0,42902.0,-73.86728,40.88786849
8878,71,4411824.0,77850.0,1940.0,1,100,270532.9,245.4,75.3,79.5,0.0,0.0,1.02762,0.9377,0.0,73.0,0.9377,90.0,90.0,3929.5,9.0,5,0,207.0,40304.0,-73.894842,40.867449
8882,57,4411828.0,65071.0,1956.0,1,100,211373.9,278.1,58.7,79.5,0.0,0.0,1.22943,1.04501,0.0,68.0,1.04501,90.0,90.0,3283.9,5.0,3,0,211.0,33201.0,-73.870936,40.858449
8901,67,4412045.0,205008.0,1931.0,2,100,836873.3,575.2,232.5,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3985.3,15.0,0,0,204.0,189.0,-73.926276,40.831608
8909,28,4412120.0,144354.0,1940.0,1,100,652197.6,630.7,185.5,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,5780.4,29.539999999999964,0,0,211.0,228.0,-73.86484,40.853263
