,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
21913,77.0,45500.0,1923.0,1,100.0,78.7,4.5,0.0,79.5,0.0,1.20879,0.0,55.0,1.20879,71.80354893328818,94.88406218655967,3462.4,7.0,3,0,-73.912039,40.849738,B
21914,76.0,63966.0,1927.0,1,100.0,70.4,3.7,0.0,79.5,0.0,1.04743,0.0,67.0,1.04743,71.80354893328818,94.88406218655967,435.658,7.0,2,0,-73.91238,40.849261,B
21934,32.0,31454.0,2009.0,1,100.0,108.5,10.0,0.0,79.5,0.0,1.7422989999999965,0.0,61.0,1.66667,71.80354893328818,94.88406218655967,1927.3,5.0,0,0,-73.901935,40.818885,D
21951,31.0,31770.0,2003.0,1,100.0,94.9,6.0,0.0,79.5,0.0,0.84986,0.0,27.0,0.84986,90.0,100.0,2052.1,5.0,0,0,-73.907357,40.861454,D
21976,99.0,105029.0,1939.0,1,100.0,45.4,2.1,0.0,79.5,0.0,0.58079,0.0,61.0,0.58079,90.0,100.0,3698.4,8.0,0,0,-73.908989,40.886547,A
21996,12.0,28192.0,1928.0,1,100.0,125.4,4.5,0.0,79.5,0.0,1.38337,0.0,0.0,0.0,100.0,100.0,6415.4635607573155,7.0,0,0,-73.875054,40.827343,D
21997,13.0,28192.0,1928.0,1,100.0,113.7,6.0,0.0,79.5,0.0,1.38337,0.0,0.0,0.0,100.0,100.0,524.1,7.0,0,0,-73.875183,40.827894,D
21999,99.0,28300.0,2018.0,1,85.94999999999999,19.0,5.6,0.0,79.5,0.0,0.70671,0.0,0.0,0.0,90.0,100.0,6415.4635607573155,5.0,0,0,-73.849559,40.8870975,A
22000,100.0,222290.0,2018.0,1,95.0,15.419,3.0,0.0,79.5,0.0,0.85474,0.0,190.0,0.85474,71.80354893328818,94.88406218655967,6415.4635607573155,10.0,0,0,-73.897377,40.846207,A
22002,75.0,25386.0,2016.0,1,100.0,69.1,3.2,0.0,79.5,0.0,0.78784,0.0,6.0,0.23635,100.0,100.0,435.658,5.0,0,0,-73.924903,40.81167,B
22012,33.0,39456.0,1960.0,1,100.0,82.4,4.4,0.0,79.5,0.0,1.08982,0.0,9.0,0.2281,60.0,100.0,6415.4635607573155,6.0,0,0,-73.893612,40.863682,D
22013,52.0,32110.0,1960.0,1,95.0,84.1,4.8,0.0,79.5,0.0,1.21458,0.0,7.0,0.218,60.0,100.0,4368.2,7.0,0,0,-73.895113,40.863258,D
22014,43.0,52500.0,1950.0,1,95.0,53.0,9.5,0.0,79.5,0.0,0.95238,0.0,10.0,0.19048,60.0,100.0,6415.4635607573155,18.0,0,0,-73.89597,40.867491,D
22016,30.0,48840.0,1940.0,1,95.0,92.0,4.6,0.0,79.5,0.0,1.08518,0.0,10.0,0.20475,60.0,100.0,5938.6,12.0,0,0,-73.883435,40.879794,D
22017,20.0,46162.0,1955.0,1,95.0,98.6,3.5,0.0,79.5,0.0,0.97483,0.0,14.0,0.30328,60.0,100.0,8300.5,7.0,0,0,-73.8827,40.869954,D
22018,25.0,48500.0,1950.0,1,95.0,93.8,5.2,0.0,79.5,0.0,1.03093,0.0,9.0,0.18557,60.0,100.0,6415.4635607573155,12.0,0,0,-73.88373,40.882822,D
22019,48.0,37200.0,1955.0,1,95.0,77.9,4.1,0.0,79.5,0.0,0.8871,0.0,7.0,0.18817,60.0,100.0,3990.1,7.0,0,0,-73.894929,40.867298,D
22026,16.0,24382.0,1915.0,1,100.0,109.1,8.4,0.0,79.5,0.0,1.14839,0.0,6.0,0.24608,100.0,100.0,6415.4635607573155,10.0,0,0,-73.897209,40.859148,D
22055,32.0,96774.0,1999.0,1,100.0,103.5,7.6,0.0,79.5,0.0,1.333,0.0,129.0,1.333,90.0,100.0,9355.1,5.0,0,0,-73.922166,40.83225,D
22056,33.0,96774.0,1999.0,1,100.0,106.9,6.8,0.0,79.5,0.0,1.302,0.0,126.0,1.302,90.0,100.0,8314.7,5.0,0,0,-73.921982,40.832563,D
22057,27.0,28695.0,1917.0,1,100.0,120.2,4.8,0.0,79.5,0.0,1.08033,0.0,31.0,1.08033,90.0,100.0,5219.9,9.0,0,0,-73.916955,40.835266,D
22058,72.0,36800.0,1923.0,1,100.0,82.5,3.5,0.0,79.5,0.0,0.76087,0.0,28.0,0.76087,90.0,100.0,3258.5,8.0,0,0,-73.88018,40.877938,B
22059,69.0,58585.0,1922.0,1,100.0,78.3,4.2,0.0,79.5,0.0,1.02415,0.0,60.0,1.02415,90.0,100.0,6415.4635607573155,13.0,0,0,-73.902726,40.866136,C
22065,15.0,52941.0,1960.0,1,85.94999999999999,100.9,8.5,0.0,79.5,0.0,1.07667,0.0,57.0,1.07667,71.80354893328818,100.0,4086.6,4.0,0,0,-73.830726,40.855488,D
22135,100.0,141275.0,2018.0,1,100.0,18.3,4.5,0.0,79.5,0.0,0.83525,0.15572,60.0,0.4247,71.80354893328818,94.88406218655967,7224.7,6.0,0,0,-73.877403,40.870256,A
22136,9.0,33055.0,1920.0,1,100.0,131.5,4.8,0.0,79.5,0.0,1.11935,0.0,37.0,1.11935,71.80354893328818,94.88406218655967,2668.3,18.0,5,0,-73.915467,40.826292,D
22138,19.0,38720.0,1927.0,1,100.0,119.5,4.6,0.0,79.5,0.0,1.23967,0.0,48.0,1.23967,71.80354893328818,94.88406218655967,4044.0,12.0,3,0,-73.888932,40.812829,D
22150,100.0,161524.0,2018.0,1,100.0,31.0,4.3,0.0,79.5,0.0,0.94723,0.94723,0.0,0.0,71.80354893328818,94.88406218655967,7380.3,17.0,5,0,-73.92820744000001,40.818285,A
22154,100.0,174574.0,2018.0,1,100.0,23.1,6.3,0.0,79.5,0.0,0.95089,0.95089,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,8.0,4,0,-73.904671,40.810414,A
22177,100.0,91678.0,1928.0,1,100.0,19.7,4.3,0.0,79.5,0.0,0.67628,0.0,62.0,0.67628,90.0,100.0,6415.4635607573155,14.0,0,0,-73.872443,40.879014,A
22178,93.0,43335.0,1927.0,1,100.0,51.5,3.8,0.0,79.5,0.0,0.59998,0.0,26.0,0.59998,90.0,100.0,6415.4635607573155,6.0,0,0,-73.92820744000001,40.834948,A
22265,47.0,167108.0,1961.0,1,100.0,77.8,6.3,0.0,79.5,0.0,0.79589,0.0,133.0,0.79589,71.80354893328818,94.88406218655967,6415.4635607573155,6.0,2,0,-73.908262,40.8870975,D
22310,95.0,55255.0,1925.0,1,100.0,61.5,1.6,0.0,79.5,0.0,0.97729,0.0,54.0,0.97729,71.80354893328818,94.88406218655967,5886.4,8.0,0,0,-73.885924,40.86696,A
22312,32.0,51000.0,2005.0,1,100.0,81.3,9.7,0.0,79.5,0.0,1.0,1.0,0.0,0.0,71.80354893328818,94.88406218655967,5130.1,8.0,1,0,-73.909989,40.847519,D
22327,61.0,213921.0,1961.0,1,100.0,75.2,5.3,0.0,79.5,0.0,0.85078,0.85078,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,5.0,2,0,-73.908376,40.8870975,C
22341,78.0,65250.0,1927.0,1,100.0,88.9,2.8,0.0,79.5,0.0,0.91954,0.0,60.0,0.91954,90.0,100.0,9661.8,8.0,0,0,-73.878924,40.882729,B
22373,47.0,134000.0,1951.0,1,100.0,85.6,4.6,0.0,79.5,0.0,0.91791,0.16418,60.0,0.44776,30.0,100.0,8314.6,5.0,0,0,-73.912142,40.8870975,D
22374,17.0,32249.0,1938.0,1,100.0,123.2,4.5,0.0,79.5,0.0,1.0853,0.0,14.0,0.43412,71.80354893328818,100.0,3429.1,7.0,0,0,-73.885235,40.875956,D
22381,29.0,40670.0,1927.0,1,100.0,111.7,4.5,0.0,79.5,0.0,0.90976,0.0,37.0,0.90976,90.0,100.0,4086.3,10.0,0,0,-73.916391,40.855903,D
22382,13.0,55000.0,1928.0,1,100.0,128.6,4.3,0.0,79.5,0.0,0.85455,0.0,47.0,0.85455,100.0,100.0,5738.3,8.0,0,0,-73.916238,40.856518,D
22383,36.0,29865.0,1916.0,1,100.0,120.0,4.3,0.0,79.5,0.0,0.8371,0.0,25.0,0.8371,100.0,100.0,3704.0,6.0,0,0,-73.908512,40.854958,D
22384,18.0,28142.0,1923.0,1,100.0,132.9,5.2,0.0,79.5,0.0,1.17262,0.0,33.0,1.17262,100.0,100.0,4028.4,8.0,0,0,-73.906033,40.864371,D
22385,9.0,37006.0,1926.0,1,100.0,145.2,7.6,0.0,79.5,0.0,1.40518,0.0,52.0,1.40518,90.0,100.0,5090.2,7.0,0,0,-73.907929,40.810974,D
22388,88.0,140683.0,2008.0,1,95.0,53.4,4.7,0.0,79.5,0.0,0.65395,0.0,92.0,0.65395,90.0,100.0,4689.6,7.0,0,0,-73.911635,40.822433,A
22389,42.0,32500.0,1921.0,1,100.0,105.7,4.8,0.0,79.5,0.0,1.07692,0.0,35.0,1.07692,100.0,100.0,6415.4635607573155,9.0,0,0,-73.903797,40.860477,D
22390,35.0,36140.0,1928.0,1,100.0,113.5,5.1,0.0,79.5,0.0,1.35584,0.0,49.0,1.35584,100.0,100.0,4848.9,5.0,0,0,-73.907987,40.810806,D
22396,85.0,30094.0,2009.0,1,95.0,50.3,4.8,0.0,79.5,0.0,0.66458,0.0,20.0,0.66458,71.80354893328818,94.88406218655967,6415.4635607573155,8.0,0,0,-73.82910461,40.845724,B
22399,52.0,233853.0,2018.0,1,100.0,59.5,5.9,0.0,79.5,0.0,0.7184,0.7184,0.0,0.0,100.0,100.0,6415.4635607573155,7.0,0,0,-73.882783,40.83957,D
22400,95.0,116203.0,2011.0,1,100.0,47.4,5.3,0.0,79.5,0.0,1.0671,1.0671,0.0,0.0,100.0,100.0,5745.0,8.0,0,0,-73.869771,40.882626,A
22412,22.0,373981.63999999966,1947.0,1,100.0,109.7,5.0,0.0,79.5,0.0,0.84133,0.84133,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,3.0,0,0,-73.927477,40.836319,D
22417,42.0,51140.0,1938.0,1,100.0,85.5,5.7,0.0,79.5,0.0,0.97771,0.0,50.0,0.97771,90.0,100.0,6415.4635607573155,15.0,0,0,-73.915558,40.834334,D
22418,30.0,73724.0,1941.0,1,100.0,102.1,4.4,0.0,79.5,0.0,1.08513,0.0,80.0,1.08513,90.0,100.0,6415.4635607573155,8.0,0,0,-73.911053,40.833203,D
22419,27.0,40900.0,1939.0,1,100.0,104.2,4.5,0.0,79.5,0.0,1.05134,0.0,43.0,1.05134,90.0,100.0,4678.9,9.0,0,0,-73.907482,40.849556,D
22420,69.0,63724.0,1927.0,1,100.0,76.7,4.2,0.0,79.5,0.0,0.8474,0.0,54.0,0.8474,90.0,100.0,5760.2,11.0,0,0,-73.919613,40.836588,C
22422,32.0,34200.0,1937.0,1,100.0,99.6,4.9,0.0,79.5,0.0,1.05263,0.0,36.0,1.05263,90.0,100.0,6415.4635607573155,8.0,0,0,-73.919734,40.85052,D
22423,72.0,55000.0,1926.0,1,100.0,73.5,4.0,0.0,79.5,0.0,0.94545,0.0,52.0,0.94545,90.0,100.0,4533.9,8.0,0,0,-73.926717,40.841382,B
22424,21.0,32800.0,1931.0,1,100.0,117.0,4.4,0.0,79.5,0.0,1.12805,0.0,37.0,1.12805,90.0,100.0,3895.4,7.0,0,0,-73.920049,40.850125,D
22425,69.0,69000.0,1936.0,1,100.0,80.1,4.5,0.0,79.5,0.0,0.88406,0.0,61.0,0.88406,90.0,100.0,6415.4635607573155,8.0,0,0,-73.906776,40.847659,C
22426,67.0,49200.0,1954.0,1,100.0,83.0,4.7,0.0,79.5,0.0,1.15854,0.0,57.0,1.15854,90.0,100.0,6415.4635607573155,7.0,0,0,-73.906679,40.849506,C
22427,70.0,60000.0,1922.0,1,100.0,80.3,4.2,0.0,79.5,0.0,0.83333,0.0,50.0,0.83333,90.0,100.0,6415.4635607573155,9.0,0,0,-73.905725,40.849782,C
22428,8.0,73284.0,1940.0,1,100.0,118.3,7.5,0.0,79.5,0.0,0.94154,0.0,69.0,0.94154,90.0,100.0,10460.1,16.0,0,0,-73.899836,40.857608,D
22429,32.0,27000.0,1929.0,1,100.0,92.4,3.6,0.0,79.5,0.0,1.22222,0.0,0.0,0.0,90.0,100.0,6415.4635607573155,7.0,0,0,-73.831246,40.850005,D
22430,58.0,40140.0,1936.0,1,100.0,55.7,9.9,0.0,79.5,0.0,1.09616,0.0,44.0,1.09616,90.0,100.0,6394.0,17.0,0,0,-73.902234,40.854146,C
22431,1.0,29370.0,1916.0,1,100.0,179.25299999999993,7.7,0.0,79.5,0.0,0.91931,0.0,27.0,0.91931,100.0,100.0,982.9,7.0,0,0,-73.895639,40.864433,D
22432,58.0,46875.0,1922.0,1,100.0,93.3,4.8,0.0,79.5,0.0,1.17333,0.0,55.0,1.17333,100.0,100.0,5499.1,13.0,0,0,-73.90269,40.866152,C
22433,2.0,54900.0,1923.0,1,100.0,142.0,3.7,0.0,79.5,0.0,0.76503,0.0,42.0,0.76503,90.0,100.0,7114.8,14.0,0,0,-73.888579,40.866205,D
22434,27.0,35445.0,1915.0,1,100.0,108.3,5.1,0.0,79.5,0.0,1.18493,0.0,42.0,1.18493,90.0,100.0,6415.4635607573155,13.0,0,0,-73.890478,40.867692,D
22436,69.0,53406.0,1922.0,1,100.0,78.2,3.8,0.0,79.5,0.0,1.01112,0.0,54.0,1.01112,90.0,100.0,4716.3,7.0,0,0,-73.892411,40.868671,C
22437,68.0,52758.0,1921.0,1,100.0,80.3,3.9,0.0,79.5,0.0,1.02354,0.0,54.0,1.02354,90.0,100.0,5029.7,7.0,0,0,-73.892157,40.869005,C
22438,55.0,45000.0,1926.0,1,100.0,90.9,3.8,0.0,79.5,0.0,1.06667,0.0,48.0,1.06667,90.0,100.0,4374.1,9.0,0,0,-73.899196,40.871638,D
22439,32.0,65000.0,1924.0,1,100.0,90.2,3.9,0.0,79.5,0.0,0.83077,0.0,54.0,0.83077,90.0,100.0,6415.4635607573155,13.0,0,0,-73.88442,40.868874,D
22440,59.0,34320.0,1931.0,1,100.0,81.2,3.2,0.0,79.5,0.0,0.90326,0.0,31.0,0.90326,90.0,100.0,6415.4635607573155,9.0,0,0,-73.884005,40.870123,C
22441,86.0,50000.0,1928.0,1,100.0,64.9,3.1,0.0,79.5,0.0,0.96,0.0,48.0,0.96,90.0,100.0,6415.4635607573155,8.0,0,0,-73.878182,40.873454,A
22442,100.0,36800.0,1953.0,1,100.0,24.9,4.2,0.0,79.5,0.0,1.05978,0.0,39.0,1.05978,90.0,100.0,3047.0,7.0,0,0,-73.885487,40.876975,A
22443,67.0,61620.0,1923.0,1,100.0,86.9,4.5,0.0,79.5,0.0,1.03862,0.0,64.0,1.03862,90.0,100.0,5691.9,8.0,0,0,-73.880408,40.871942,C
22444,47.0,68500.0,1931.0,1,100.0,84.4,4.2,0.0,79.5,0.0,0.90511,0.0,62.0,0.90511,90.0,100.0,5660.5,10.0,0,0,-73.883947,40.88263,D
22445,66.0,51896.0,1941.0,1,100.0,79.3,3.9,0.0,79.5,0.0,0.96347,0.0,50.0,0.96347,90.0,100.0,6415.4635607573155,10.0,0,0,-73.895603,40.869044,C
22446,28.0,38040.0,1937.0,1,100.0,105.6,5.6,0.0,79.5,0.0,1.28812,0.0,49.0,1.28812,90.0,100.0,7843.7,7.0,0,0,-73.909655,40.81442,D
22447,67.0,50934.0,1929.0,1,100.0,79.8,4.4,0.0,79.5,0.0,1.19763,0.0,61.0,1.19763,90.0,100.0,6415.4635607573155,8.0,0,0,-73.858972,40.8870975,C
22448,36.0,42294.0,1928.0,1,100.0,104.7,4.4,0.0,79.5,0.0,1.15856,0.0,49.0,1.15856,90.0,100.0,5967.2,8.0,0,0,-73.859332,40.8870975,D
22451,46.0,27130.0,2004.0,1,100.0,116.3,7.4,0.0,79.5,0.0,1.7422989999999965,0.0,57.0,1.66667,100.0,100.0,6415.4635607573155,5.0,0,0,-73.898261,40.814361,D
22461,90.0,29104.0,1922.0,1,100.0,92.3,3.9,0.0,79.5,0.0,1.0995,0.0,32.0,1.0995,90.0,100.0,5891.3,7.0,0,0,-73.886639,40.871531,A
22471,77.0,97510.0,1940.0,1,100.0,60.0,4.2,0.0,79.5,0.0,0.91273,0.0,89.0,0.91273,90.0,100.0,6415.4635607573155,9.0,0,0,-73.89921,40.865169,B
22472,100.0,61653.0,1920.0,1,100.0,23.8,4.2,0.0,79.5,0.0,0.92453,0.0,57.0,0.92453,90.0,100.0,9475.2,10.0,0,0,-73.903788,40.864553,A
22473,56.0,34668.0,1924.0,1,100.0,83.5,4.0,0.0,79.5,0.0,1.09611,0.0,38.0,1.09611,90.0,100.0,3090.6,8.0,0,0,-73.885171,40.873289,C
22474,95.0,36380.0,1924.0,1,100.0,50.4,3.2,0.0,79.5,0.0,0.98955,0.0,36.0,0.98955,90.0,100.0,6415.4635607573155,8.0,0,0,-73.880249,40.87795,A
22506,57.0,29981.0,1922.0,1,100.0,94.8,5.5,0.0,79.5,0.0,1.03399,0.0,31.0,1.03399,90.0,100.0,6415.4635607573155,5.0,0,0,-73.909271,40.849651,C
22507,9.0,31125.0,1927.0,1,100.0,120.9,5.6,0.0,79.5,0.0,0.96386,0.0,30.0,0.96386,90.0,100.0,6415.4635607573155,8.0,0,0,-73.90809,40.851689,D
22508,35.0,31125.0,1927.0,1,100.0,116.5,4.4,0.0,79.5,0.0,0.96386,0.0,30.0,0.96386,90.0,100.0,6415.4635607573155,6.0,0,0,-73.908028,40.851755,D
22509,33.0,28875.0,1926.0,1,100.0,86.5,6.5,0.0,79.5,0.0,1.00433,0.0,29.0,1.00433,90.0,100.0,6415.4635607573155,7.0,0,0,-73.908078,40.852458,D
22511,92.0,72600.0,1991.0,1,100.0,58.4,3.1,0.0,79.5,0.0,0.574596,0.0,39.0,0.53719,90.0,100.0,2323.5,5.0,0,0,-73.914664,40.849227,A
22513,94.0,106450.0,1915.0,1,100.0,57.9,4.0,0.0,79.5,0.0,1.05214,0.0,112.0,1.05214,90.0,100.0,6415.4635607573155,6.0,0,0,-73.908169,40.849197,A
22514,50.0,46896.0,1913.0,1,100.0,92.3,5.8,0.0,79.5,0.0,0.87428,0.0,41.0,0.87428,90.0,100.0,6415.4635607573155,6.0,0,0,-73.906705,40.851951,D
22515,46.0,55350.0,1925.0,1,100.0,98.0,5.7,0.0,79.5,0.0,0.88528,0.0,49.0,0.88528,90.0,100.0,6415.4635607573155,5.0,0,0,-73.907445,40.852399,D
22518,58.0,32940.0,1913.0,1,100.0,98.0,4.2,0.0,79.5,0.0,0.91075,0.0,30.0,0.91075,90.0,100.0,6415.4635607573155,5.0,0,0,-73.906531,40.852143,C
22520,100.0,37090.0,1924.0,1,100.0,19.9,4.4,0.0,79.5,0.0,1.37503,0.0,51.0,1.37503,90.0,100.0,2192.1,7.0,0,0,-73.910375,40.84837,A
22521,11.0,28418.0,1923.0,1,100.0,137.0,4.5,0.0,79.5,0.0,0.80935,0.0,23.0,0.80935,90.0,100.0,1856.4,6.0,0,0,-73.908137,40.851143,D
22523,34.0,166379.0,2006.0,1,100.0,67.2,5.3,0.0,79.5,0.0,0.574596,0.39067,0.0,0.0,71.80354893328818,94.88406218655967,6012.8,6.0,3,0,-73.911938,40.8870975,D
22539,12.0,47530.0,1931.0,1,100.0,104.0,5.5,0.0,79.5,0.0,1.20008,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6191.1,8.0,0,0,-73.880978,40.846529,D
22540,100.0,142939.0,2018.0,1,100.0,18.7,4.4,0.0,79.5,0.0,1.09837,1.09837,0.0,0.0,71.80354893328818,94.88406218655967,10811.0,13.0,5,0,-73.92820744000001,40.818796,A
22541,1.0,74594.0,1929.0,1,100.0,164.9,6.3,0.0,79.5,0.0,1.19996,0.0,0.0,0.0,71.80354893328818,94.88406218655967,16419.4,10.0,0,0,-73.919327,40.83095,D
22542,98.0,77812.0,1929.0,1,100.0,25.4,5.8,0.0,79.5,0.0,1.19994,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,8.0,0,0,-73.919226,40.83112,A
22546,84.0,117477.0,2017.0,1,100.0,54.5,5.4,0.0,79.5,0.0,0.81718,0.0,96.0,0.81718,90.0,100.0,4186.2,6.0,0,0,-73.927649,40.811367,B
22547,100.0,350049.0,2017.0,1,85.94999999999999,17.8,3.6,0.0,79.5,0.0,0.87131,0.87131,0.0,0.0,90.0,100.0,6415.4635607573155,5.0,0,0,-73.91247,40.824479,A
22550,95.0,40454.0,2018.0,1,85.94999999999999,52.1,4.3,0.0,79.5,0.0,1.03822,0.0,42.0,1.03822,90.0,100.0,2910.8,5.0,0,0,-73.891367,40.832632,A
22567,100.0,59546.0,1937.0,1,100.0,21.9,3.3,0.0,79.5,0.0,0.89007,0.0,53.0,0.89007,90.0,100.0,6415.4635607573155,10.0,0,0,-73.866537,40.850795,A
22568,53.0,41250.0,1924.0,1,100.0,108.8,7.0,0.0,79.5,0.0,1.11515,0.0,12.0,0.29091,100.0,100.0,7730.9,9.0,0,0,-73.91513,40.846985,D
22575,72.0,60000.0,2006.0,1,100.0,71.2,4.5,0.0,79.5,0.0,0.9,0.0,54.0,0.9,0.0,0.0,5944.0,6.0,0,0,-73.911461,40.852603,B
22579,16.0,32028.0,2009.0,1,100.0,168.4,9.1,0.0,79.5,0.0,1.7422989999999965,0.0,75.0,1.66667,71.80354893328818,94.88406218655967,5056.8,4.0,2,0,-73.906953,40.827268,D
22580,2.0,23604.199999999997,2008.0,1,100.0,153.5,13.265999999999986,0.0,79.5,0.0,1.7422989999999965,0.0,48.0,1.66667,100.0,100.0,6415.4635607573155,7.0,4,0,-73.916398,40.847134,D
22581,85.0,24392.0,1909.19,1,100.0,70.8,5.7,0.0,79.5,0.0,1.47589,0.0,36.0,1.47589,71.80354893328818,94.88406218655967,6415.4635607573155,6.0,3,0,-73.907033,40.813487,B
22582,5.0,30840.0,1909.19,1,100.0,147.8,6.5,0.0,79.5,0.0,0.97276,0.0,30.0,0.97276,71.80354893328818,94.88406218655967,3710.3,4.0,1,0,-73.899992,40.823568,D
22587,100.0,176233.0,2015.0,1,100.0,34.7,3.3,0.0,79.5,0.0,1.11216,1.11216,0.0,0.0,71.80354893328818,94.88406218655967,8619.9,22.0,5,0,-73.885201,40.832837,A
22589,96.0,174046.0,1909.19,1,100.0,39.6,4.9,0.0,79.5,0.0,0.574596,0.57456,0.0,0.0,71.80354893328818,94.88406218655967,12895.4,15.0,5,0,-73.8851,40.833004,A
22597,29.0,25695.0,1931.0,1,100.0,106.4,7.3,0.0,79.5,0.0,1.47889,0.0,38.0,1.47889,71.80354893328818,94.88406218655967,2235.9,8.0,3,0,-73.886714,40.833772,D
22598,43.0,44750.0,1925.0,1,100.0,95.7,6.9,0.0,79.5,0.0,1.38548,0.0,62.0,1.38548,71.80354893328818,94.88406218655967,6415.4635607573155,7.0,3,0,-73.886776,40.833709,D
22622,92.0,162022.0,2015.0,1,100.0,43.8,4.1,0.0,79.5,0.0,0.74064,0.0,120.0,0.74064,0.0,0.0,6415.4635607573155,6.0,0,0,-73.900336,40.822745,A
22623,18.0,52510.0,1926.0,1,95.0,88.6,8.4,0.0,79.5,0.0,0.85698,0.0,45.0,0.85698,90.0,100.0,7379.9,13.0,0,0,-73.885946,40.816057,D
22629,100.0,26235.0,1926.0,1,100.0,34.8,3.8,0.0,79.5,0.0,1.06728,0.0,28.0,1.06728,90.0,100.0,6415.4635607573155,8.0,0,0,-73.853321,40.831618,A
22649,88.0,110276.0,2015.0,1,100.0,57.9,5.5,0.0,79.5,0.0,1.3965,1.1129189999999995,0.0,0.0,71.80354893328818,94.88406218655967,6487.6,9.0,4,0,-73.902773,40.829145,A
22675,96.0,104270.0,1950.0,1,100.0,55.5,2.4,0.0,79.5,0.0,0.70011,0.0,73.0,0.70011,90.0,100.0,3292.2,8.0,0,0,-73.88313,40.870405,A
22700,8.0,43905.0,2011.0,1,100.0,109.7,11.1,0.0,79.5,0.0,1.73101,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,7.0,3,0,-73.90397,40.870731,D
22747,89.0,116897.0,2018.0,1,85.94999999999999,50.3,5.3,0.0,79.5,0.0,1.07787,0.0,126.0,1.07787,71.80354893328818,94.88406218655967,5008.6,5.0,0,0,-73.914056,40.841459,A
22790,57.0,141721.0,1953.0,2,100.0,93.0,4.7,0.0,79.5,0.0,0.86085,0.0,122.0,0.86085,100.0,100.0,6422.8,5.0,0,0,-73.910806,40.882613,C
22798,72.0,76166.0,2018.0,1,100.0,75.5,4.5,0.0,79.5,0.0,1.05034,0.0,80.0,1.05034,70.0,100.0,6415.4635607573155,5.0,0,0,-73.874224,40.874213,B
22810,98.0,30800.0,1926.0,1,100.0,57.2,0.9,0.0,79.5,0.0,1.16883,0.0,8.0,0.25974,0.0,100.0,4143.1,3.0,0,0,-73.925585,40.838439,A
22811,95.0,25460.0,1920.0,1,100.0,71.4,0.9,0.0,79.5,0.0,1.25687,0.0,7.0,0.27494,0.0,0.0,435.658,2.0,0,0,-73.919302,40.80785665,A
22822,47.0,96075.0,1995.0,1,100.0,90.8,5.1,0.0,79.5,0.0,1.23862,0.0,119.0,1.23862,71.80354893328818,94.88406218655967,4383.9,9.0,5,0,-73.904312,40.849669,D
22854,100.0,186120.0,2018.0,1,100.0,30.3,0.9,0.0,79.5,0.0,0.87578,0.87578,0.0,0.0,71.80354893328818,94.88406218655967,6949.4,10.0,5,0,-73.879643,40.843437,A
22859,4.0,37500.0,1959.0,1,100.0,168.2,8.0,0.0,79.5,0.0,1.7422989999999965,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,7.0,3,0,-73.92820744000001,40.840052,D
22871,46.0,50700.0,1928.0,1,100.0,94.7,5.1,0.0,79.5,0.0,1.20316,0.0,61.0,1.20316,90.0,100.0,6415.4635607573155,14.0,0,0,-73.880623,40.826673,D
22872,29.0,50700.0,1939.0,1,100.0,106.1,4.8,0.0,79.5,0.0,1.22288,0.0,62.0,1.22288,90.0,100.0,6415.4635607573155,21.0,0,0,-73.879931,40.825857,D
22875,34.0,44590.0,1925.0,1,95.0,106.2,4.5,0.0,79.5,0.0,1.21103,0.0,54.0,1.21103,0.0,100.0,6415.4635607573155,8.0,0,0,-73.896193,40.861516,D
22877,69.0,122607.0,1999.0,1,100.0,82.1,5.2,0.0,79.5,0.0,0.9298,0.0,114.0,0.9298,0.0,0.0,6415.4635607573155,6.0,0,0,-73.916152,40.80785665,C
22878,41.0,54365.0,2010.0,1,100.0,91.1,7.7,0.0,79.5,0.0,1.47154,0.0,80.0,1.47154,71.80354893328818,94.88406218655967,7025.6,6.0,3,0,-73.893631,40.854139,D
22887,17.0,57000.0,1913.0,1,100.0,111.4,6.2,0.0,79.5,0.0,1.21053,0.0,69.0,1.21053,90.0,100.0,6504.9,7.0,0,0,-73.885398,40.85693,D
22888,66.0,47037.0,1912.0,1,100.0,64.7,4.6,0.0,79.5,0.0,0.91417,0.0,43.0,0.91417,90.0,100.0,2432.7,6.0,0,0,-73.885752,40.855396,C
