,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
5414,91,56000.0,1927.0,1,100,3.9,0.4,219214.4,127.1,3.4,2.3,79.5,0.0,0.0,1.39286,0.94643,0.0,53.0,0.94643,0.0,80.0,6025.7,7.0,0,0,208.0,287.0,-73.905268,40.881137
5419,75,70687.0,1929.0,1,100,3.5,0.0,247519.6,313.3,5.4,4.4,79.5,0.0,0.0,1.1176,0.91955,0.0,65.0,0.91955,80.0,80.0,5427.7,8.0,0,0,208.0,285.0,-73.902269,40.884118
5438,37,74729.0,1926.0,1,100,4.5,0.9,336659.5,326.1,5.6,4.4,79.5,0.0,0.0,1.41846,0.93672,0.0,70.0,0.93672,0.0,100.0,10546.3,13.0,0,0,208.0,289.0,-73.905891,40.880496
5439,53,67228.0,1939.0,1,100,4.9,0.7,326749.6,217.7,4.6,3.2,79.5,0.0,0.0,1.11561,0.95198,0.0,64.0,0.95198,0.0,90.0,8698.8,9.0,0,0,204.0,189.0,-73.927897,40.832781
5440,51,93180.0,1936.0,1,100,4.2,0.8,389797.5,347.2,4.9,3.7,79.5,0.0,0.0,1.22344,0.90148,0.0,84.0,0.90148,0.0,100.0,8743.7,9.0,0,0,207.0,265.0,-73.901467,40.864312
5445,66,62917.0,1928.0,1,100,4.6,0.8,289612.5,238.2,5.1,3.8,79.5,0.0,0.0,2.00264,0.96953,0.0,61.0,0.96953,90.0,100.0,4945.4,8.0,0,0,209.0,5002.0,-73.878658,40.826413
5456,41,80250.0,1941.0,1,100,3.4,0.1,271481.3,426.6,6.3,5.3,79.5,0.0,0.0,0.7639919039999999,0.76012,0.0,61.0,0.76012,90.0,100.0,6182.6,9.0,0,0,204.0,195.0,-73.920933,40.830089
5459,97,200261.0,1924.0,1,100,4.3,0.2,857433.7,169.1,2.0,0.8,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,2.0,0,0,208.0,309.0,-73.907008,40.88786849
5461,32,106190.0,1910.0,1,100,3.8,0.8,399654.1,429.3,5.1,4.0,79.5,0.0,0.0,1.22422,0.90404,0.0,34.0,0.32018,90.0,90.0,11489.7,9.0,0,0,208.0,277.0,-73.901253,40.879454
5462,11,66902.0,1910.0,1,100,4.4,1.1,294212.0,355.8,6.6,5.3,79.5,0.0,0.0,1.56946,1.06125,0.0,14.0,0.20926,90.0,90.0,10428.6,9.0,0,0,208.0,277.0,-73.901771,40.878791
5516,61,166600.0,2010.0,1,100,11.5,0.5096468802428696,1921653.2,323.4,5.1,1.9,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,2.0,0,0,206.0,397.0,-73.889679,40.860807
5531,98,145010.0,1909.7084,1,100,4.3,0.3,681528.2,219.7,8.0,1.4,79.5,0.0,0.0,1.49645,0.68961,0.0,100.0,0.68961,0.0,100.0,14519.2,19.0,0,0,202.0,89.0,-73.892412,40.82097
5533,97,257181.0,1926.0,1,100,6.2,0.1,1583830.6,166.0,2.4,0.6,79.5,0.0,0.0,1.44645,0.87098,0.0,190.0,0.87098,0.0,100.0,28492.038679999983,5.0,0,0,205.0,24502.0,-73.912657,40.855362
5548,30,90244.0,1960.0,1,100,4.3,0.9,392404.5,388.9,5.6,4.3,79.5,0.0,0.0,1.01946,1.01946,0.0,92.0,1.01946,90.0,100.0,9221.8,6.0,0,0,212.0,394.0,-73.864755,40.88786849
5563,45,94798.0,1937.0,1,100,3.8,0.1,356857.9,552.0,6.9,5.8,79.5,0.0,0.0,1.20256,0.70677,0.0,67.0,0.70677,90.0,100.0,10814.4,9.0,0,0,207.0,255.0,-73.909549,40.860276
5564,33,88214.0,1929.0,1,100,4.8,0.1,423064.8,560.0,7.7,6.3,79.5,0.0,0.0,1.43968,0.82753,0.0,73.0,0.82753,90.0,100.0,4594.425778134381,9.0,0,0,204.0,223.0,-73.91401,40.840792
5565,40,75833.0,1928.0,1,100,4.4,0.1,335691.7,442.5,7.1,5.8,79.5,0.0,0.0,1.23957,0.97583,0.0,74.0,0.97583,90.0,100.0,9286.7,15.0,0,0,204.0,199.0,-73.925554,40.837413
5566,45,74010.0,1928.0,1,100,8.1,0.2,654431.2,416.9,7.4,5.2,79.5,0.0,0.0,1.78354,1.7787370479999998,0.0,132.0,1.6374015279999985,90.0,100.0,10339.7,16.0,0,0,204.0,22101.0,-73.918086,40.838796
5567,68,72800.0,1928.0,1,100,4.0,0.6,291451.0,219.9,4.2,3.0,79.5,0.0,0.0,1.16758,0.76923,0.0,56.0,0.76923,90.0,100.0,9188.9,8.0,0,0,205.0,20501.0,-73.921808,40.847988
5568,17,64200.0,1941.0,1,100,5.6,1.0,358276.3,323.9,6.6,5.0,79.5,0.0,0.0,1.40187,1.04361,0.0,67.0,1.04361,90.0,100.0,11058.0,9.0,0,0,205.0,217.0,-73.915719,40.846691
5569,100,56496.0,1939.0,1,100,4.0,0.1,227025.5,44.5,1.9,0.8,79.5,0.0,0.0,1.11512,0.84962,0.0,48.0,0.84962,90.0,100.0,5005.2,7.0,0,0,205.0,239.0,-73.901493,40.858812
5570,24,72116.0,1923.0,1,100,4.8,0.1,347583.4,541.5,8.9,7.5,79.5,0.0,0.0,1.65012,1.09546,0.0,79.0,1.09546,90.0,100.0,11610.1,12.0,0,0,204.0,22703.0,-73.911588,40.844199
5571,31,69832.0,1936.0,1,100,4.9,0.1,344246.4,464.8,8.1,6.7,79.5,0.0,0.0,1.60385,0.95945,0.0,67.0,0.95945,90.0,100.0,6651.3,6.0,0,0,205.0,22901.0,-73.906426,40.847079
5572,34,71820.0,1953.0,1,100,4.0,0.1,284280.8,522.3,8.4,7.3,79.5,0.0,0.0,1.53161,0.72403,0.0,52.0,0.72403,90.0,100.0,7345.3,8.0,0,0,205.0,23302.0,-73.906995,40.848323
5573,41,70000.0,1925.0,1,100,4.2,0.1,295530.5,461.6,7.8,6.6,79.5,0.0,0.0,1.62857,0.85714,0.0,60.0,0.85714,90.0,100.0,8069.4,8.0,0,0,205.0,243.0,-73.912206,40.852046
5574,73,77000.0,1927.0,1,100,3.1,0.0,236029.4,376.4,5.7,4.9,79.5,0.0,0.0,1.25974,0.77922,0.0,60.0,0.77922,90.0,100.0,7761.8,9.0,0,0,205.0,381.0,-73.902967,40.849544
5575,22,78356.0,1931.0,1,100,5.1,0.0,409382.8,517.3,7.9,6.5,79.5,0.0,0.0,1.23794,0.76574,0.0,60.0,0.76574,90.0,100.0,4594.425778134381,10.0,0,0,205.0,23301.0,-73.910606,40.848433
5576,68,234018.0,1927.0,1,100,4.8,0.1,1154777.6,1266.3,6.6,5.2,79.5,0.0,0.0,1.96993,0.77772,0.0,182.0,0.77772,90.0,100.0,4594.425778134381,14.0,0,0,204.0,5902.0,-73.923153,40.825922
5579,91,103284.0,1928.0,1,100,3.5,0.7,393605.1,272.8,3.4,2.4,79.5,0.0,0.0,1.33612,0.89075,0.0,92.0,0.89075,80.0,90.0,4594.425778134381,14.0,1,0,209.0,222.0,-73.856961,40.834406
5580,1,82053.0,1928.0,1,100,5.7,1.6,471389.7,564.1,8.5,6.9,79.5,0.0,0.0,1.13341,0.75561,0.0,62.0,0.75561,90.0,100.0,16419.4,10.0,0,0,204.0,18102.0,-73.919327,40.83095
5611,92,65250.0,1926.0,1,100,2.8,0.5,201611.1,177.7,3.3,2.5,79.5,0.0,0.0,1.0728,0.99617,0.0,65.0,0.99617,80.0,90.0,5796.3,9.0,1,0,208.0,289.0,-73.906574,40.878331
5612,43,63600.0,1925.0,1,100,5.2,0.7,331964.6,211.7,4.8,3.3,79.5,0.0,0.0,1.03774,0.95912,0.0,61.0,0.95912,90.0,90.0,5176.5,12.0,0,0,208.0,285.0,-73.900363,40.88786849
5626,100,63130.0,1925.0,1,100,2.9,0.0,182292.6,8.7,0.9,0.1,79.5,0.0,0.0,0.88706,0.80786,0.0,51.0,0.80786,90.0,100.0,3424.6,9.0,0,0,207.0,419.0,-73.879726,40.877337
5638,100,77212.0,1950.0,2,100,2.8,0.1,218404.4,21.3,1.1,0.3,79.5,0.0,0.0,1.16562,0.79003,0.0,0.0,0.0,100.0,100.0,4594.425778134381,27.0,0,0,211.0,328.0,-73.86461,40.860053
5639,80,50665.0,1912.0,2,100,7.6,0.2,411075.6,64.9,3.3,1.2,79.5,0.0,0.0,1.48031,0.80924,0.0,41.0,0.80924,100.0,100.0,7445.8,7.0,5,0,206.0,36502.0,-73.889205,40.844146
5667,48,57100.0,1929.0,1,100,5.2,0.8,334272.0,251.0,5.4,3.9,79.5,0.0,0.0,1.64624,1.03328,0.0,59.0,1.03328,100.0,100.0,8117.2,4.0,0,0,204.0,21302.0,-73.920692,40.843947
5668,26,70985.0,2001.0,1,100,7.0,0.7,495861.7,262.5,5.6,3.7,79.5,0.0,0.0,1.16926,1.15517,0.0,82.0,1.15517,100.0,100.0,6274.9,5.0,0,0,204.0,211.0,-73.924312,40.839262
5669,13,74448.0,2005.0,1,100,4.9,1.1,393048.2,439.1,6.9,5.5,79.5,0.0,0.0,1.15517,1.14174,0.0,85.0,1.14174,90.0,90.0,4461.8,4.0,0,0,204.0,201.0,-73.926429,40.839993
5670,94,79369.0,1926.0,1,100,5.1,0.3,440065.7,128.0,2.9,1.5,79.5,0.0,0.0,1.38593,0.89456,0.0,71.0,0.89456,100.0,100.0,5346.3,6.0,1,0,204.0,201.0,-73.925346,40.84195
5671,57,127774.0,2009.0,1,100,6.2,0.6,869219.0,412.6,4.7,3.0,79.5,0.0,0.0,1.58092,0.99394,0.0,127.0,0.99394,90.0,100.0,9302.4,5.0,0,0,204.0,21302.0,-73.921573,40.841533
5672,73,52776.0,2010.0,1,100,6.7,0.7,354566.5,182.8,5.3,3.5,79.5,0.0,0.0,2.72851,1.36426,0.0,72.0,1.36426,0.0,100.0,2686.2,5.0,0,0,207.0,263.0,-73.903009,40.867788
5673,35,82161.0,2006.0,1,100,6.2,0.8,520163.2,324.3,5.6,3.9,79.5,0.0,0.0,1.63094,0.98587,0.0,81.0,0.98587,90.0,90.0,8408.8,5.0,0,0,204.0,21302.0,-73.920739,40.84126
5674,77,115179.0,2006.0,1,100,7.2,0.4,844951.2,220.7,3.9,1.9,79.5,0.0,0.0,1.82325,1.10263,0.0,127.0,1.10263,90.0,90.0,11921.0,5.0,0,0,204.0,21302.0,-73.920768,40.841192
5675,7,58700.0,1927.0,1,100,6.6,1.3,386849.2,373.1,8.2,6.4,79.5,0.0,0.0,1.92504,1.10732,0.0,65.0,1.10732,100.0,100.0,7121.5,5.0,0,0,204.0,21302.0,-73.92107,40.842243
5676,76,72000.0,2002.0,1,100,4.8,0.5,386786.6,203.4,3.9,2.5,79.5,0.0,0.0,1.11111,1.09722,0.0,79.0,1.09722,80.0,90.0,3845.4,4.0,0,0,204.0,21302.0,-73.920343,40.843223
5677,86,65775.0,2003.0,1,100,5.1,0.4,360588.4,147.4,3.5,2.1,79.5,0.0,0.0,1.20106,1.18586,0.0,78.0,1.18586,90.0,100.0,4137.5,4.0,1,0,204.0,21302.0,-73.922243,40.843627
5678,57,53729.0,2006.0,1,100,6.5,0.5,364994.3,140.3,4.4,2.5,79.5,0.0,0.0,1.41451,0.91198,0.0,49.0,0.91198,90.0,90.0,5142.9,5.0,0,0,204.0,21302.0,-73.919845,40.842412
5679,38,61901.0,2005.0,1,100,6.3,0.7,392305.0,208.1,5.1,3.4,79.5,0.0,0.0,1.26008,1.05006,0.0,65.0,1.05006,90.0,100.0,3262.3,5.0,0,0,204.0,21302.0,-73.918867,40.843696
5680,43,85600.0,2007.0,1,100,5.2,0.7,480982.2,332.0,5.1,3.6,79.5,0.0,0.0,1.27336,0.87617,0.0,75.0,0.87617,90.0,90.0,7219.8,4.0,0,0,204.0,21302.0,-73.918661,40.843962
5688,87,77000.0,1983.0,1,100,4.2,0.4,322051.7,170.6,3.4,2.2,79.5,0.0,0.0,1.23377,0.93506,0.0,72.0,0.93506,80.0,100.0,3991.6,6.0,0,0,208.0,279.0,-73.897043,40.882242
5750,10,65950.0,1931.0,1,90,6.5,1.2,440872.0,395.1,7.6,5.8,79.5,0.0,0.0,1.57695,1.1069,0.0,73.0,1.1069,50.0,80.0,11166.9,9.0,0,0,202.0,11502.0,-73.885825,40.81699
5765,56,87120.0,1927.0,1,100,3.7,0.1,321486.5,472.8,6.5,5.4,79.5,0.0,0.0,1.81359,0.9068,0.0,26.0,0.29844,100.0,100.0,7395.2,7.0,0,0,211.0,33202.0,-73.870394,40.863614
5769,73,106936.0,2009.0,1,100,9.1,0.4,969334.7,203.5,4.4,1.9,79.5,0.0,0.0,1.77676,1.77676,0.0,190.0,1.6374015279999985,90.0,90.0,6175.3,3.0,0,0,201.0,43.0,-73.916537,40.814675
5832,34,66699.0,1925.0,1,100,4.5,0.8,297897.6,275.5,5.4,4.1,79.5,0.0,0.0,1.55924,1.09447,0.0,22.0,0.32984,100.0,100.0,14572.1,14.0,0,0,205.0,23703.0,-73.899601,40.860075
5839,21,58662.0,1925.0,1,100,5.4,0.9,315064.1,253.7,5.8,4.3,79.5,0.0,0.0,1.55126,0.69892,0.0,14.0,0.23866,100.0,100.0,7242.6,10.0,0,0,205.0,24502.0,-73.913041,40.854896
5861,36,73260.0,1928.0,1,100,4.2,1.0,310543.1,358.4,6.1,4.9,79.5,0.0,0.0,1.638,0.9828,0.0,72.0,0.9828,90.0,90.0,9003.1,10.0,0,0,209.0,54.0,-73.875896,40.830857
5862,47,69848.0,1960.0,1,100,3.7,0.8,256464.2,268.9,4.9,3.8,79.5,0.0,0.0,1.30283,1.07376,0.0,33.0,0.47245,90.0,90.0,3400.6,5.0,0,0,208.0,285.0,-73.902126,40.88582
5863,71,73260.0,1928.0,1,100,3.6,0.8,266528.3,273.7,4.8,3.7,79.5,0.0,0.0,1.7199,0.9828,0.0,72.0,0.9828,90.0,90.0,7711.1,9.0,0,0,209.0,54.0,-73.875843,40.830623
5865,86,101738.0,1955.0,1,100,4.7,0.0,474740.6,228.5,3.5,2.2,79.5,0.0,0.0,1.35642,1.02223,0.0,0.0,0.0,100.0,100.0,13417.1,26.0,0,0,209.0,92.0,-73.856907,40.832627
5867,14,74293.0,1932.0,1,100,4.8,1.0,359320.0,350.0,6.0,4.7,79.5,0.0,0.0,1.37294,0.96914,0.0,24.0,0.32305,90.0,90.0,10400.2,9.0,0,0,207.0,40304.0,-73.894462,40.867978
5868,100,79920.0,1923.0,1,100,4.2,0.0,336725.6,19.9,1.4,0.2,79.5,0.0,0.0,1.43894,0.82583,0.0,13.0,0.16266,100.0,100.0,10270.2,9.0,0,0,207.0,40302.0,-73.892679,40.868289
5876,45,59475.0,1939.0,1,100,4.5,0.7,270398.1,210.2,4.8,3.5,79.5,0.0,0.0,1.47961,0.8575,0.0,24.0,0.40353,100.0,100.0,5727.1,8.0,0,0,207.0,255.0,-73.910269,40.860169
5877,89,89780.0,1963.0,1,100,3.5,0.4,315681.9,169.5,2.9,1.9,79.5,0.0,0.0,1.06928,0.77968,0.0,33.0,0.36757,90.0,90.0,3473.1,5.0,0,0,211.0,296.0,-73.843922,40.856047
5878,69,69730.0,1964.0,1,100,5.7,0.5,395612.3,175.0,4.1,2.5,79.5,0.0,0.0,1.50581,1.13294,0.0,36.0,0.51628,90.0,90.0,4129.6,6.0,0,0,210.0,516.0,-73.82901706000001,40.84084
5883,41,78505.0,2009.0,1,100,8.1,0.5,635022.4,201.0,4.8,2.6,79.5,0.0,0.0,1.91071,1.46488,0.0,0.0,0.0,100.0,100.0,6462.1,6.0,0,0,204.0,225.0,-73.910291,40.838039
5891,80,53900.0,1923.0,1,100,3.0,0.0,161591.7,244.0,5.4,4.5,79.5,0.0,0.0,1.22449,0.68646,0.0,37.0,0.68646,60.0,100.0,3083.3,8.0,0,0,207.0,421.0,-73.88438,40.881442
5894,89,92782.0,1951.0,1,100,2.9,0.6,270974.9,260.8,3.6,2.8,79.5,0.0,0.0,1.14246,0.85146,0.0,79.0,0.85146,100.0,100.0,3779.2,7.0,3,0,208.0,301.0,-73.917882,40.881081
5900,26,78825.0,1950.0,1,100,3.6,0.1,281004.7,531.2,7.8,6.7,79.5,0.0,0.0,1.52236,1.21789,0.0,0.0,0.0,100.0,100.0,5108.2,28.0,0,0,208.0,351.0,-73.896854,40.88786849
5903,47,56333.0,1930.0,1,100,3.2,0.0,180230.9,299.4,6.2,5.3,79.5,0.0,0.0,1.22486,0.86983,0.0,16.0,0.28403,100.0,100.0,3799.3,8.0,0,0,207.0,415.0,-73.883236,40.869625
5908,58,56863.0,1964.0,1,100,4.2,0.0,267344.8,349.2,6.6,5.4,79.5,0.0,0.0,0.94965,0.94965,0.0,54.0,0.94965,90.0,100.0,2420.6,5.0,0,0,211.0,288.0,-73.855086,40.855549
5920,83,67500.0,1924.0,1,100,0.9,0.8,47521.25312000001,267.1,4.1,4.0,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,100.0,100.0,4594.425778134381,2.0,0,0,207.0,411.0,-73.887534,40.872514
5925,62,85404.0,1928.0,1,100,4.5,0.8,385096.6,320.9,5.0,3.8,79.5,0.0,0.0,1.70952,0.7728,0.0,66.0,0.7728,0.0,100.0,7998.7,4.0,0,0,205.0,239.0,-73.90232,40.859158
5958,65,88554.0,2010.0,1,100,7.0,0.4,663530.5,190.3,3.9,2.0,79.5,0.0,0.0,1.32123,0.80177,0.80177,0.0,0.0,90.0,100.0,5511.6,5.0,0,0,203.0,141.0,-73.915657,40.824454
5960,74,302455.0,2009.0,3,100,6.4,0.4,2035971.0,629.3,3.7,2.0,79.5,0.0,0.0,1.44154,0.83318,0.83318,0.0,0.0,0.0,0.0,4594.425778134381,10.0,0,0,203.0,141.0,-73.915201,40.824901
5964,53,123573.0,1962.0,1,100,5.1,0.6,630834.5,387.9,4.6,3.1,79.5,0.0,0.0,1.23004,0.85779,0.0,106.0,0.85779,80.0,100.0,9166.3,5.0,0,0,211.0,296.0,-73.842325,40.855922
6008,83,81900.0,1924.0,1,100,3.3,0.7,266305.1,273.8,4.3,3.3,79.5,0.0,0.0,1.68498,0.84249,0.0,69.0,0.84249,100.0,100.0,823.2,13.0,0,0,207.0,263.0,-73.903861,40.866611
6012,76,71870.0,1927.0,1,100,3.7,0.7,267927.4,253.7,4.6,3.5,79.5,0.0,0.0,1.80882,0.90441,0.0,65.0,0.90441,100.0,100.0,7077.3,9.0,0,0,208.0,273.0,-73.904071,40.873509
6033,1,67610.0,1910.0,1,100,9.9,1.9,668568.3,668.0,12.6,9.9,79.5,0.0,0.0,2.29256,1.15368,0.0,78.0,1.15368,0.0,100.0,4594.425778134381,29.29159999999996,0,0,201.0,39.0,-73.919143,40.807702
6055,100,59700.0,1927.0,1,100,4.8,0.0,289090.7,2.7,1.4,0.0,79.5,0.0,0.0,1.27303,0.98827,0.0,59.0,0.98827,90.0,100.0,3337.8,10.0,0,0,204.0,21302.0,-73.920446,40.841653
6068,6,145936.0,1910.0,1,100,7.5,1.2,1094900.0,812.4,7.6,5.6,79.5,0.0,0.0,1.51436,1.021,0.0,149.0,1.021,0.0,100.0,4594.425778134381,21.0,0,0,201.0,31.0,-73.921771,40.808626
6070,61,54835.0,1926.0,1,100,3.9,0.7,213086.3,194.3,4.6,3.5,79.5,0.0,0.0,1.22185,1.00301,0.0,55.0,1.00301,90.0,100.0,4393.5,7.0,0,0,207.0,415.0,-73.884103,40.87006
6076,71,57053.0,1961.0,1,100,2.7,0.1,168263.4,303.1,5.7,4.9,79.5,0.0,0.0,0.99907,0.87638,0.0,50.0,0.87638,80.0,80.0,4594.425778134381,4.0,0,0,211.0,228.0,-73.863905,40.852738
6098,20,87655.0,1927.0,1,100,3.7,0.1,328460.9,673.6,8.7,7.7,79.5,0.0,0.0,1.20929,0.88985,0.0,78.0,0.88985,90.0,100.0,11223.0,8.0,0,0,211.0,22401.0,-73.869476,40.854564
6099,44,85000.0,1963.0,1,100,4.0,0.1,343259.8,488.4,6.9,5.7,79.5,0.0,0.0,1.17647,1.02353,0.0,87.0,1.02353,90.0,100.0,7036.2,5.0,0,0,212.0,378.0,-73.867815,40.878647
6100,49,64866.0,1928.0,1,100,2.0,0.0,130754.8,426.6,7.1,6.6,79.5,0.0,0.0,1.01748,0.86332,0.0,56.0,0.86332,90.0,100.0,4594.425778134381,7.0,0,0,207.0,419.0,-73.880603,40.876232
6101,95,73252.0,1928.0,1,100,4.6,0.3,336385.4,115.3,2.9,1.6,79.5,0.0,0.0,1.13308,1.13308,0.0,83.0,1.13308,90.0,100.0,12978.0,9.0,0,0,208.0,273.0,-73.902536,40.874578
6102,100,92555.0,1928.0,1,100,4.1,0.1,377024.2,28.1,1.4,0.3,79.5,0.0,0.0,1.36135,0.85355,0.0,79.0,0.85355,90.0,100.0,9486.0,9.0,0,0,208.0,273.0,-73.902511,40.874641
6103,34,121255.0,1965.0,1,100,5.5,0.8,663106.9,547.6,6.0,4.5,79.5,0.0,0.0,1.29479,1.02264,1.02264,0.0,0.0,90.0,100.0,13899.7,6.0,0,0,205.0,38302.0,-73.89677,40.857408
6114,100,107210.0,1927.0,1,100,3.6,0.0,387236.4,25.1,1.2,0.2,79.5,0.0,0.0,1.02602,0.79284,0.0,0.0,0.0,100.0,100.0,6627.7,12.0,0,0,208.0,273.0,-73.901495,40.874492
6126,83,131292.0,1985.0,1,100,4.5,0.6,596926.2,368.0,4.1,2.8,79.5,0.0,0.0,1.5614,0.576604772,0.0,74.0,0.56363,90.0,100.0,10881.4,5.0,0,0,201.0,79.0,-73.903585,40.81478
6171,100,74645.0,1925.0,1,100,3.8,0.0,281415.0,14.4,1.3,0.2,79.5,0.0,0.0,1.13872,1.05834,0.0,26.0,0.34832,100.0,100.0,3102.2,7.0,0,0,212.0,374.0,-73.866129,40.872255
6172,99,61143.0,1925.0,1,100,4.6,0.1,280304.2,30.2,1.8,0.5,79.5,0.0,0.0,1.50467,0.9486,0.0,12.0,0.19626,100.0,100.0,8047.3,14.0,0,0,204.0,22102.0,-73.916247,40.838068
6182,39,88627.0,1960.0,1,100,5.1,0.9,450248.1,399.5,5.9,4.5,79.5,0.0,0.0,1.6812,1.09448,0.0,97.0,1.09448,80.0,100.0,4594.425778134381,6.0,0,0,202.0,12701.0,-73.888833,40.826454
6187,86,83250.0,1941.0,1,100,3.1,0.6,255724.3,245.6,3.8,3.0,79.5,0.0,0.0,1.38138,0.78078,0.0,65.0,0.78078,0.0,100.0,3230.8,8.0,0,0,208.0,297.0,-73.911331,40.884584
6193,64,79517.0,1924.0,1,100,3.7,0.0,292480.3,441.3,6.6,5.6,79.5,0.0,0.0,1.58457,0.94319,0.0,75.0,0.94319,0.0,90.0,9278.3,10.0,0,0,205.0,231.0,-73.903216,40.847472
6196,69,107195.0,1924.0,1,100,3.9,0.7,418125.9,345.5,4.3,3.2,79.5,0.0,0.0,1.26872,0.91422,0.0,98.0,0.91422,90.0,100.0,1323.5,5.0,0,0,208.0,26701.0,-73.903158,40.869984
6207,80,239702.0,1980.0,1,100,5.2,0.4,1253889.4,472.9,3.4,2.0,79.5,0.0,0.0,1.16812,0.85106,0.0,190.0,0.85106,0.0,100.0,26264.1,5.0,0,0,204.0,173.0,-73.917506,40.825267
6232,36,78000.0,1936.0,1,100,5.6,0.8,440182.7,287.0,5.3,3.7,79.5,0.0,0.0,1.15385,1.07692,0.0,84.0,1.07692,100.0,100.0,9475.9,9.0,0,0,210.0,204.0,-73.853212,40.841803
6237,59,77179.0,1960.0,1,100,3.9,0.0,300157.9,409.9,6.4,5.3,79.5,0.0,0.0,1.29569,0.85515,0.0,66.0,0.85515,90.0,100.0,8179.2,6.0,0,0,211.0,254.0,-73.853284,40.849837
6260,13,63065.0,1924.0,1,100,7.0,0.1,452665.0,483.2,9.4,7.4,79.5,0.0,0.0,1.64909,1.12582,0.0,71.0,1.12582,90.0,100.0,10005.9,8.0,0,0,204.0,223.0,-73.91417,40.84021
6276,69,54150.0,1929.0,1,100,3.9,0.7,211365.4,192.8,4.6,3.6,79.5,0.0,0.0,1.56971,0.90489,0.0,49.0,0.90489,90.0,100.0,3801.2,9.0,0,0,202.0,117.0,-73.887239,40.815899
6283,12,90971.0,1940.0,1,100,4.0,0.1,364723.9,798.1,9.9,8.8,79.5,0.0,0.0,1.37406,0.92337,0.0,84.0,0.92337,10.0,0.0,11270.1,8.0,0,0,211.0,228.0,-73.864378,40.856693
6285,31,75630.0,1931.0,1,100,3.8,0.7,288708.0,381.0,6.1,5.0,79.5,0.0,0.0,1.12389,0.96523,0.0,73.0,0.96523,30.0,0.0,7194.8,10.0,0,0,212.0,434.0,-73.853797,40.88786849
6289,27,50748.0,1931.0,1,100,4.9,0.1,249261.2,355.3,8.4,7.0,79.5,0.0,0.0,1.41684,1.1232,0.0,57.0,1.1232,10.0,0.0,4752.4,8.0,0,0,212.0,376.0,-73.868255,40.872033
6290,27,52200.0,1927.0,1,100,3.9,0.1,205742.4,356.4,7.9,6.8,79.5,0.0,0.0,1.18774,0.82375,0.0,43.0,0.82375,10.0,0.0,5597.3,7.0,1,0,208.0,26702.0,-73.899773,40.873058
6293,100,97387.0,1947.0,1,100,0.9,0.1,47521.25312000001,51.0,0.6,0.5,79.5,0.0,0.0,1.4,0.79066,0.0,77.0,0.79066,30.0,90.0,579.7688,3.0,2,0,211.0,248.0,-73.858849,40.855707
6301,83,85000.0,1991.0,1,100,4.1,0.5,348590.9,220.1,3.7,2.6,79.5,0.0,0.0,1.34118,0.82353,0.0,70.0,0.82353,100.0,90.0,2582.3,4.0,0,0,207.0,40702.0,-73.885562,40.867185
6303,40,56080.0,1929.0,1,100,3.8,0.0,211740.3,367.1,7.6,6.5,79.5,0.0,0.0,1.24822,1.08773,0.0,61.0,1.08773,100.0,100.0,3764.9,8.0,0,0,210.0,26601.0,-73.831416,40.848501
6320,98,52030.0,1982.0,1,100,5.6,0.5096468802428696,289746.6,47.4,2.5,0.9,79.5,0.0,0.0,1.69133,0.90332,0.0,47.0,0.90332,90.0,100.0,4594.425778134381,6.0,0,0,206.0,361.0,-73.878502,40.844819
6321,21,60000.0,1982.0,1,100,5.2,0.5096468802428696,311824.7,308.2,6.5,5.1,79.5,0.0,0.0,1.56667,0.88333,0.0,53.0,0.88333,90.0,100.0,9096.7,8.0,0,0,206.0,361.0,-73.878368,40.844728
6325,30,70500.0,1939.0,1,100,3.1,0.5096468802428696,219794.6,378.3,6.2,5.4,79.5,0.0,0.0,1.20567,1.12057,0.0,79.0,1.12057,100.0,100.0,4594.425778134381,9.0,0,0,209.0,5001.0,-73.877589,40.825924
