,score,largest_property_use_type_1,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site,green_power_offsite_kwh,egrid_output_emissions_rate,avoided_emissions_offsite,avoided_emissions_onsite_1,percent_of_electricity_that,multifamily_housing_total_1,multifamily_housing_number_5,multifamily_housing_number_6,multifamily_housing_number_7,multifamily_housing_percent,water_use_all_water_sources,community_board,census_tract,latitude,longitude
2534,85.0,77990.0,1921,1,100.0,74.1,3.5,0.0,84.7,0.0,0.0,0.0,0.83344,0.0,65.0,0.83344,100.0,5942.8252124221,205.0,24502.0,40.855322,-73.910742
2537,8.0,68570.0,1922,1,100.0,124.6,8.0,0.0,84.7,0.0,0.0,0.0,1.06461,0.0,73.0,1.06461,100.0,7755.8,207.0,265.0,40.863146,-73.901957
2538,8.0,68570.0,1922,1,100.0,124.6,8.0,0.0,84.7,0.0,0.0,0.0,1.06461,0.0,73.0,1.06461,100.0,7755.8,207.0,265.0,40.863146,-73.901957
2539,10.0,60290.0,1926,1,100.0,127.1,8.0,0.0,84.7,0.0,0.0,0.0,1.17764,0.0,71.0,1.17764,100.0,6192.7,207.0,431.0,40.881912,-73.879204
2540,11.0,60290.0,1926,1,100.0,124.9,8.0,0.0,84.7,0.0,0.0,0.0,1.17764,0.0,71.0,1.17764,100.0,6192.7,207.0,431.0,40.881912,-73.879204
2543,56.0,51990.0,1930,1,100.0,93.1,3.2,0.0,84.7,0.0,0.0,0.0,0.80785,0.0,42.0,0.80785,100.0,3584.7,207.0,431.0,40.883692,-73.878333
2544,59.0,51990.0,1930,1,100.0,91.0,3.2,0.0,84.7,0.0,0.0,0.0,0.80785,0.0,42.0,0.80785,100.0,3584.7,207.0,431.0,40.883692,-73.878333
2547,59.0,75914.0,1925,1,100.0,83.5,4.9,0.0,84.7,0.0,0.0,0.0,1.01431,0.0,77.0,1.01431,100.0,5942.8252124221,201.0,31.0,40.812345,-73.906435
2548,57.0,75914.0,1925,1,100.0,84.8,4.9,0.0,84.7,0.0,0.0,0.0,1.01431,0.0,77.0,1.01431,100.0,5942.8252124221,201.0,31.0,40.812345,-73.906435
2551,36.0,76610.0,1937,1,100.0,106.8,5.7,0.0,84.7,0.0,0.0,0.0,1.37058,0.0,105.0,1.37058,100.0,7443.0,201.0,73.0,40.815122,-73.909405
2552,36.0,76610.0,1937,1,100.0,106.8,5.7,0.0,84.7,0.0,0.0,0.0,1.37058,0.0,105.0,1.37058,100.0,7443.0,201.0,73.0,40.815122,-73.909405
2553,66.0,69622.0,1910,1,100.0,88.9,3.8,0.0,84.7,0.0,0.0,0.0,1.12034,0.0,78.0,1.12034,100.0,5942.8252124221,202.0,87.0,40.81875,-73.898886
2554,66.0,69622.0,1910,1,100.0,88.9,3.8,0.0,84.7,0.0,0.0,0.0,1.12034,0.0,78.0,1.12034,100.0,5942.8252124221,202.0,87.0,40.81875,-73.898886
2558,37.0,67800.0,1929,1,100.0,95.7,6.0,0.0,84.7,0.0,0.0,0.0,0.9882,0.0,67.0,0.9882,0.0,6423.5,209.0,5002.0,40.826294,-73.877675
2586,55.0,157850.0,1964,1,100.0,89.0,3.9,0.0,84.7,0.0,0.0,0.0,0.79189,0.79189,0.0,0.0,0.0,10902.9,205.0,20501.0,40.849424,-73.921759
2587,75.0,157625.0,1964,1,100.0,76.7,3.3,0.0,84.7,0.0,0.0,0.0,0.65345,0.65345,0.0,0.0,0.0,5942.8252124221,205.0,247.0,40.854224,-73.917347
2588,70.0,242807.0,1967,1,100.0,81.5,4.2,0.0,84.7,0.0,0.0,0.0,0.85665,0.85665,0.0,0.0,0.0,5942.8252124221,209.0,42.0,40.824694,-73.860859
2590,36.0,358905.81999999925,1967,1,100.0,98.1,4.1,0.0,84.7,0.0,0.0,0.0,0.85956,0.85956,0.0,0.0,0.0,25535.5,209.0,98.0,40.826123,-73.855483
2591,43.0,161419.0,1941,1,100.0,93.4,4.7,0.0,84.7,0.0,0.0,0.0,0.96023,0.96023,0.0,0.0,0.0,14267.6,209.0,62.0,40.830664,-73.874874
2592,26.0,188425.0,1971,1,100.0,125.4,5.5,0.0,84.7,0.0,0.0,0.0,1.2578,1.1003963999999997,0.0,0.0,0.0,18049.7,211.0,228.0,40.850331,-73.864481
2658,27.0,65100.0,1937,1,95.0,98.7,2.8,0.0,84.7,0.0,0.0,0.0,0.86022,0.0,18.0,0.2765,70.0,3199.4,207.0,413.0,40.872369,-73.88556
2659,67.0,59570.0,1955,1,95.0,83.6,3.2,0.0,84.7,0.0,0.0,0.0,0.95686,0.0,18.0,0.30217,80.0,5942.8252124221,207.0,40501.0,40.8688,-73.88937
2660,10.0,56359.0,1940,1,95.0,113.0,5.4,0.0,84.7,0.0,0.0,0.0,0.90491,0.0,16.0,0.28389,90.0,5942.8252124221,204.0,197.0,40.833765,-73.92099
2661,24.0,70000.0,1955,1,90.0,112.7,3.8,0.0,84.7,0.0,0.0,0.0,1.05714,0.0,24.0,0.34286,70.0,4803.7,205.0,23703.0,40.860979,-73.900264
2663,55.13228165660345,109499.0,1941,1,95.0,83.7,3.1,0.0,84.7,0.0,0.0,0.0,1.01371,0.0,69.0,0.63014,70.0,3795.6,204.0,5902.0,40.826276,-73.922939
2664,73.0,59040.0,1956,1,95.0,81.2,3.8,0.0,84.7,0.0,0.0,0.0,1.11789,0.0,20.0,0.33875,80.0,4563.0,207.0,40702.0,40.868417,-73.885126
2665,59.0,68250.0,1959,1,100.0,93.8,3.0,0.0,84.7,0.0,0.0,0.0,0.90842,0.0,20.0,0.29304,80.0,3337.8,211.0,228.0,40.85569,-73.862905
2670,17.0,358905.81999999925,1966,1,100.0,126.7,4.9,0.0,84.7,0.0,0.0,0.0,1.03597,1.03597,0.0,0.0,0.0,31522.859999999906,209.0,74.0,40.819333,-73.851267
2685,87.0,95061.0,1949,1,100.0,76.4,4.8,0.0,84.7,0.0,0.0,0.0,0.82053,0.0,78.0,0.82053,90.0,5942.8252124221,208.0,335.0,40.8868586,-73.90422
2687,35.0,69441.0,1937,1,100.0,115.5,4.6,0.0,84.7,0.0,0.0,0.0,0.95045,0.0,66.0,0.95045,90.0,3465.0,208.0,295.0,40.882683,-73.908998
2688,78.0,312000.0,1955,1,100.0,67.9,3.5,0.0,79.5,0.0,0.0,0.0,0.69231,0.69231,0.0,0.0,90.0,11016.6,208.0,297.0,40.886429,-73.912248
2689,63.0,67987.0,1970,1,100.0,83.5,3.7,0.0,84.7,0.0,0.0,0.0,0.97077,0.0,66.0,0.97077,90.0,2981.4,208.0,285.0,40.883355,-73.90793
2711,84.0,92161.0,1954,1,100.0,65.9,3.4,0.0,84.7,0.0,0.0,0.0,0.74869,0.0,69.0,0.74869,0.0,2866.5,208.0,301.0,40.880741,-73.918291
2712,84.0,92161.0,1954,1,100.0,65.9,3.4,0.0,84.7,0.0,0.0,0.0,0.74869,0.0,69.0,0.74869,0.0,2866.5,208.0,301.0,40.880741,-73.918291
2717,88.0,100488.0,1954,1,100.0,65.6,3.3,0.0,84.7,0.0,0.0,0.0,0.84587,0.0,85.0,0.84587,0.0,4256.5,208.0,297.0,40.884197,-73.911459
2718,88.0,100488.0,1954,1,100.0,65.6,3.3,0.0,84.7,0.0,0.0,0.0,0.84587,0.0,85.0,0.84587,0.0,4256.5,208.0,297.0,40.884197,-73.911459
2724,80.0,80000.0,1962,1,100.0,79.8,3.4,0.0,84.7,0.0,0.0,0.0,0.8,0.0,64.0,0.8,90.0,5942.8252124221,208.0,337.0,40.8868586,-73.902473
2725,72.0,57529.0,1969,1,100.0,89.1,3.5,0.0,84.7,0.0,0.0,0.0,1.04295,0.0,60.0,1.04295,90.0,2956.9,208.0,345.0,40.8868586,-73.896517
2731,42.0,64510.0,1954,1,100.0,102.3,4.3,0.0,84.7,0.0,0.0,0.0,0.80608,0.0,52.0,0.80608,0.0,2611.5,208.0,30701.0,40.8868586,-73.911082
2732,42.0,64510.0,1954,1,100.0,102.3,4.3,0.0,84.7,0.0,0.0,0.0,0.80608,0.0,52.0,0.80608,0.0,2611.5,208.0,30701.0,40.8868586,-73.911082
2745,42.0,61528.0,1953,1,100.0,105.7,4.9,0.0,84.7,0.0,0.0,0.0,1.12144,1.1003963999999997,0.0,0.0,0.0,2883.7,208.0,301.0,40.881931,-73.919747
2746,42.0,61528.0,1953,1,100.0,105.7,4.9,0.0,84.7,0.0,0.0,0.0,1.12144,1.1003963999999997,0.0,0.0,0.0,2883.7,208.0,301.0,40.881931,-73.919747
2883,73.0,249248.0,1957,1,100.0,79.9,4.2,0.0,84.7,0.0,0.0,0.0,0.80643,0.0,197.0,0.80643,0.0,5942.8252124221,212.0,422.0,40.8868586,-73.856551
2884,73.0,249248.0,1957,1,100.0,79.9,4.2,0.0,84.7,0.0,0.0,0.0,0.80643,0.0,197.0,0.80643,0.0,5942.8252124221,212.0,422.0,40.8868586,-73.856551
2957,57.0,153600.0,1963,1,100.0,81.6,3.8,0.0,84.7,0.0,0.0,0.0,0.79427,0.79427,0.0,0.0,0.0,5181.0,208.0,30701.0,40.8868586,-73.911425
3083,20.0,70000.0,1928,1,100.0,97.5,6.4,0.0,84.7,0.0,0.0,0.0,0.85714,0.0,60.0,0.85714,90.0,5942.8252124221,209.0,21601.0,40.838167,-73.8646
3093,55.0,358905.81999999925,1949,2,100.0,98.9,3.6,0.0,84.7,0.0,0.0,0.0,1.16808,0.0,197.0,1.16808,0.0,5942.8252124221,208.0,323.0,40.8868586,-73.906298
3111,87.0,80000.0,1955,1,100.0,77.6,3.2,0.0,84.7,0.0,0.0,0.0,0.8375,0.8375,0.0,0.0,0.0,2980.2,208.0,297.0,40.88445,-73.912359
3113,73.0,151800.0,1961,1,100.0,77.4,4.1,0.0,79.5,0.0,0.0,0.0,0.61265,0.61265,0.0,0.0,100.0,7284.5,208.0,30701.0,40.8868586,-73.909777
3114,73.0,107627.0,1961,1,100.0,82.7,3.9,0.0,84.7,0.0,0.0,0.0,0.95701,0.0,103.0,0.95701,0.0,3693.1,208.0,351.0,40.8868586,-73.897216
3130,44.0,108700.0,1949,1,100.0,104.9,4.5,0.0,84.7,0.0,0.0,0.0,0.99356,0.99356,0.0,0.0,90.0,5942.8252124221,208.0,297.0,40.883381,-73.914212
3200,65.0,49580.0,1997,1,100.0,101.5,5.4,0.0,84.7,0.0,0.0,0.0,1.29084,0.0,64.0,1.29084,0.0,3076.5,208.0,345.0,40.8868586,-73.896415
3203,56.0,85523.0,1965,1,100.0,95.6,3.4,0.0,84.7,0.0,0.0,0.0,0.88865,0.0,76.0,0.88865,80.0,2710.8,208.0,351.0,40.8868586,-73.898158
3209,85.0,147429.0,1926,1,100.0,62.5,3.3,0.0,84.7,0.0,0.0,0.0,0.56535,0.0,70.0,0.4748,80.0,3350.5,208.0,295.0,40.8868586,-73.908827
3214,57.0,50938.0,2009,1,100.0,103.8,7.7,0.0,84.7,0.0,0.0,0.0,1.41348,0.0,72.0,1.41348,0.0,3208.4,209.0,31.0,40.819107,-73.857597
3221,84.0,129600.0,1960,1,100.0,68.1,3.2,0.0,84.7,0.0,0.0,0.0,0.76389,0.0,99.0,0.76389,90.0,4327.5,208.0,29302.0,40.878975,-73.916687
3224,57.0,101800.0,1954,1,100.0,91.8,4.6,0.0,84.7,0.0,0.0,0.0,0.76621,0.76621,0.0,0.0,80.0,3667.1,208.0,30701.0,40.886399,-73.912823
3235,55.0,59352.0,1954,1,100.0,90.3,3.4,0.0,84.7,0.0,0.0,0.0,0.92667,0.0,55.0,0.92667,80.0,3179.9,208.0,297.0,40.884599,-73.913588
3236,74.0,62088.0,1940,1,100.0,88.4,2.9,0.0,84.7,0.0,0.0,0.0,1.07911,0.0,67.0,1.07911,80.0,3714.1,208.0,351.0,40.8868586,-73.898051
3240,5.0,131140.0,1927,1,100.0,112.5,7.2,0.0,84.7,0.0,0.0,0.0,0.64054,0.0,84.0,0.64054,100.0,8064.0,208.0,289.0,40.879806,-73.905198
3241,61.0,82559.0,1953,1,100.0,79.3,4.9,0.0,84.7,0.0,0.0,0.0,0.56929,0.0,47.0,0.56929,80.0,2427.3,208.0,301.0,40.88169,-73.917172
3242,77.0,72594.0,1954,1,100.0,76.2,3.4,0.0,84.7,0.0,0.0,0.0,0.66121,0.0,48.0,0.66121,80.0,2856.1,208.0,30701.0,40.8868586,-73.913069
3249,75.0,65766.0,1953,1,100.0,76.3,2.7,0.0,84.7,0.0,0.0,0.0,0.63863,0.0,42.0,0.63863,80.0,1984.0,208.0,30701.0,40.8868586,-73.912543
3251,55.0,85218.0,1970,1,100.0,86.5,4.4,0.0,84.7,0.0,0.0,0.0,1.05612,0.0,90.0,1.05612,80.0,2949.6,210.0,300.0,40.85552,-73.830415
3252,57.0,64310.0,1966,1,100.0,87.7,4.3,0.0,84.7,0.0,0.0,0.0,0.91743,0.0,59.0,0.91743,80.0,2297.3,208.0,295.0,40.881515,-73.911289
3253,60.0,70447.0,1974,1,100.0,86.8,4.4,0.0,84.7,0.0,0.0,0.0,1.02204,0.0,72.0,1.02204,80.0,3810.6,208.0,287.0,40.882086,-73.90744
3266,67.0,106684.0,1954,1,100.0,85.7,3.6,0.0,84.7,0.0,0.0,0.0,0.75925,0.0,81.0,0.75925,80.0,3211.4,208.0,297.0,40.8868586,-73.909469
3275,65.0,75390.0,1960,1,100.0,90.1,4.2,0.0,84.7,0.0,0.0,0.0,0.9683,0.0,73.0,0.9683,80.0,3190.5,208.0,273.0,40.87645,-73.899767
3348,41.0,107451.0,2007,1,100.0,101.8,7.2,0.0,84.7,0.0,0.0,0.0,0.91204,0.91204,0.0,0.0,70.0,11836.1,204.0,17702.0,40.837981,-73.907118
3350,63.0,86327.0,2002,1,100.0,70.4,7.1,0.0,84.7,0.0,0.0,0.0,0.79929,0.0,69.0,0.79929,70.0,7916.3,205.0,379.0,40.849542,-73.900354
3351,61.0,63340.0,1995,1,100.0,83.3,6.8,0.0,84.7,0.0,0.0,0.0,0.99463,0.0,63.0,0.99463,70.0,5363.7,206.0,373.0,40.849724,-73.889972
3356,72.0,149172.0,2002,1,100.0,60.0,4.8,0.0,84.7,0.0,0.0,0.0,0.56535,0.0,79.0,0.52959,0.0,4412.8,203.0,141.0,40.822433,-73.911635
3400,80.0,57164.0,1938,1,100.0,64.6,3.5,0.0,84.7,0.0,0.0,0.0,0.85718,0.0,49.0,0.85718,90.0,3715.2,211.0,33201.0,40.859273,-73.870829
3401,80.0,63956.0,1938,1,100.0,65.8,3.2,0.0,84.7,0.0,0.0,0.0,0.85997,0.0,55.0,0.85997,90.0,4363.4,211.0,330.0,40.85821,-73.865618
3402,54.0,65236.0,1929,1,100.0,99.3,3.3,0.0,84.7,0.0,0.0,0.0,1.19566,0.0,78.0,1.19566,90.0,6431.1,212.0,434.0,40.8868586,-73.854938
3440,1.0,70224.0,1928,1,100.0,124.6,8.5,0.0,84.7,0.0,0.0,0.0,0.89713,0.0,23.0,0.32752,90.0,6108.9,210.0,200.0,40.84065,-73.84406
3480,87.0,73040.0,1938,1,100.0,66.9,5.3,0.0,84.7,0.0,0.0,0.0,1.06791,0.0,78.0,1.06791,100.0,7164.8,204.0,22702.0,40.844402,-73.911526
3481,87.0,73040.0,1938,1,100.0,66.9,5.3,0.0,84.7,0.0,0.0,0.0,1.06791,0.0,78.0,1.06791,100.0,7164.8,204.0,22702.0,40.844402,-73.911526
3498,100.0,62560.0,1961,1,100.0,20.1,4.6,0.0,84.7,0.0,0.0,0.0,1.16688,0.0,73.0,1.16688,100.0,5942.8252124221,208.0,345.0,40.8868586,-73.896534
3499,100.0,62560.0,1961,1,100.0,20.1,4.6,0.0,84.7,0.0,0.0,0.0,1.16688,0.0,73.0,1.16688,100.0,5942.8252124221,208.0,345.0,40.8868586,-73.896534
3504,75.0,77540.0,1941,1,100.0,79.0,3.3,0.0,84.7,0.0,0.0,0.0,0.78669,0.0,61.0,0.78669,100.0,6627.7,208.0,26702.0,40.869953,-73.899488
3505,75.0,77540.0,1941,1,100.0,79.0,3.3,0.0,84.7,0.0,0.0,0.0,0.78669,0.0,61.0,0.78669,100.0,6627.7,208.0,26702.0,40.869953,-73.899488
3529,87.0,345456.0,1970,1,100.0,71.2,2.9,0.0,84.7,0.0,0.0,0.0,0.82789,0.82789,0.0,0.0,90.0,15476.4,210.0,26601.0,40.846245,-73.835209
3554,48.0,138000.0,1920,1,100.0,105.2,4.3,0.0,84.7,0.0,0.0,0.0,1.12319,0.0,155.0,1.12319,0.0,10064.4,207.0,263.0,40.863558,-73.906096
3581,100.0,58368.0,1920,1,100.0,28.8,3.7,0.0,84.7,0.0,0.0,0.0,1.06223,0.0,62.0,1.06223,0.0,374.0,207.0,257.0,40.861411,-73.912223
3607,100.0,53684.0,1920,1,100.0,16.5,3.2,0.0,84.7,0.0,0.0,0.0,0.95,0.0,51.0,0.95,0.0,5096.6,207.0,257.0,40.861161,-73.911402
3681,69.0,85195.0,1960,1,100.0,74.0,3.1,0.0,84.7,0.0,0.0,0.0,0.66905,0.0,57.0,0.66905,0.0,3812.1,211.0,228.0,40.853726,-73.863878
3684,60.0,56022.0,1928,1,100.0,83.8,3.1,0.0,84.7,0.0,0.0,0.0,0.92821,0.0,52.0,0.92821,0.0,4117.3,207.0,413.0,40.874455,-73.885574
3687,72.0,90750.0,1929,1,100.0,77.0,2.6,0.0,84.7,0.0,0.0,0.0,0.78237,0.0,71.0,0.78237,0.0,6170.7,207.0,42901.0,40.873193,-73.875405
3704,53.0,65543.0,1933,1,100.0,93.7,3.2,0.0,84.7,0.0,0.0,0.0,0.91543,0.0,60.0,0.91543,90.0,6057.0,209.0,21602.0,40.835047,-73.86306
3720,79.0,120650.0,1954,1,100.0,65.6,3.5,0.0,84.7,0.0,0.0,0.0,0.68794,0.0,83.0,0.68794,100.0,3589.9,208.0,295.0,40.8868586,-73.90941
3721,75.0,92180.0,1940,1,100.0,79.2,3.7,0.0,84.7,0.0,0.0,0.0,0.99805,0.0,92.0,0.99805,100.0,8334.8,204.0,18301.0,40.828576,-73.919952
3724,68.0,83200.0,1953,1,100.0,80.7,3.2,0.0,84.7,0.0,0.0,0.0,0.74519,0.0,62.0,0.74519,90.0,3406.1,208.0,29302.0,40.883299,-73.914646
3757,2.0,64169.0,1933,1,100.0,156.4,4.6,0.0,84.7,0.0,0.0,0.0,0.82594,0.0,53.0,0.82594,70.0,6499.3,204.0,197.0,40.834722,-73.920689
3758,2.0,71169.0,1925,1,100.0,159.6,4.6,0.0,84.7,0.0,0.0,0.0,0.92737,0.0,66.0,0.92737,90.0,5942.8252124221,207.0,40502.0,40.866204,-73.890748
3764,75.0,84132.0,1923,1,100.0,75.9,3.4,0.0,84.7,0.0,0.0,0.0,0.7726,0.0,65.0,0.7726,70.0,5942.8252124221,207.0,415.0,40.868218,-73.883915
3765,78.0,77002.0,1929,1,100.0,82.2,3.8,0.0,84.7,0.0,0.0,0.0,0.7792,0.0,60.0,0.7792,80.0,6983.1,207.0,431.0,40.879286,-73.872306
3766,32.0,79095.0,1931,1,100.0,101.8,3.2,0.0,84.7,0.0,0.0,0.0,0.83444,0.0,66.0,0.83444,80.0,8422.3,212.0,394.0,40.88521,-73.866247
3767,56.0,62610.0,1949,1,100.0,90.0,3.5,0.0,84.7,0.0,0.0,0.0,1.0222,0.0,64.0,1.0222,80.0,6440.0,212.0,408.0,40.8868586,-73.862069
3768,63.0,98352.0,1923,1,100.0,82.7,3.5,0.0,84.7,0.0,0.0,0.0,0.80324,0.0,79.0,0.80324,90.0,9412.0,207.0,40302.0,40.868827,-73.892266
3769,31.0,58730.0,1929,1,100.0,106.9,4.1,0.0,84.7,0.0,0.0,0.0,0.91946,0.0,54.0,0.91946,80.0,6650.2,212.0,408.0,40.8868586,-73.863314
3770,51.0,71028.0,1928,1,100.0,90.3,3.1,0.0,84.7,0.0,0.0,0.0,0.77434,0.0,55.0,0.77434,90.0,5062.2,207.0,421.0,40.882536,-73.882801
3771,55.13228165660345,121346.0,1929,1,100.0,86.5,4.5,0.0,84.7,0.0,0.0,0.0,0.7664,0.0,93.0,0.7664,80.0,5942.8252124221,211.0,330.0,40.863192,-73.865684
3807,22.0,358905.81999999925,1970,1,100.0,106.2,5.6,0.0,84.7,0.0,0.0,0.0,0.61108,0.61108,0.0,0.0,100.0,25482.8,208.0,30701.0,40.885555,-73.91375
3847,55.13228165660345,93888.0,1928,1,100.0,81.5,4.8,0.0,84.7,0.0,0.0,0.0,0.89468,0.0,84.0,0.89468,90.0,13702.1,204.0,63.0,40.825704,-73.926008
3848,54.0,106615.0,1929,1,100.0,84.6,3.6,0.0,84.7,0.0,0.0,0.0,0.78788,0.0,84.0,0.78788,90.0,18652.7,204.0,63.0,40.825866,-73.925913
3849,70.0,92400.0,1926,1,100.0,78.0,3.2,0.0,84.7,0.0,0.0,0.0,0.64935,0.0,60.0,0.64935,90.0,8102.9,204.0,63.0,40.826118,-73.924757
3851,57.0,56000.0,1923,1,100.0,95.2,4.5,0.0,84.7,0.0,0.0,0.0,0.96429,0.0,54.0,0.96429,60.0,7898.3,202.0,85.0,40.814883,-73.899047
3852,91.0,56000.0,1923,1,100.0,66.0,4.0,0.0,84.7,0.0,0.0,0.0,0.96429,0.0,54.0,0.96429,60.0,5942.8252124221,202.0,85.0,40.815075,-73.898848
3861,4.0,115766.0,1961,1,100.0,125.1,12.6,0.0,84.7,0.0,0.0,0.0,1.34755,0.0,0.0,0.0,100.0,3111.1,207.0,421.0,40.879687,-73.87795
3862,4.0,115766.0,1961,1,100.0,125.1,12.6,0.0,84.7,0.0,0.0,0.0,1.34755,0.0,0.0,0.0,100.0,3111.1,207.0,421.0,40.879687,-73.87795
3863,49.0,358905.81999999925,1970,1,100.0,64.3,6.8,0.0,84.7,0.0,0.0,0.0,0.59207,0.59207,0.0,0.0,100.0,5942.8252124221,207.0,421.0,40.880041,-73.877812
3864,49.0,358905.81999999925,1970,1,100.0,64.3,6.8,0.0,84.7,0.0,0.0,0.0,0.59207,0.59207,0.0,0.0,100.0,5942.8252124221,207.0,421.0,40.880041,-73.877812
3865,85.0,113290.0,1987,1,100.0,64.7,4.7,0.0,84.7,0.0,0.0,0.0,1.02392,0.0,116.0,1.02392,50.0,6124.3,208.0,285.0,40.886432,-73.904881
3866,85.0,113290.0,1987,1,100.0,64.7,4.7,0.0,84.7,0.0,0.0,0.0,1.02392,0.0,116.0,1.02392,50.0,6124.3,208.0,285.0,40.886432,-73.904881
3875,81.0,358905.81999999925,1960,1,100.0,79.2,3.6,0.0,84.7,0.0,0.0,0.0,1.02791,1.02791,0.0,0.0,90.0,21638.3,208.0,323.0,40.8868586,-73.906827
3882,100.0,358905.81999999925,1960,1,100.0,31.7,3.3,0.0,84.7,0.0,0.0,0.0,1.04715,1.04715,0.0,0.0,90.0,21626.9,208.0,323.0,40.8868586,-73.906568
3883,100.0,358905.81999999925,1960,1,100.0,34.9,3.7,0.0,84.7,0.0,0.0,0.0,1.02028,1.02028,0.0,0.0,90.0,21795.1,208.0,323.0,40.8868586,-73.906499
3884,72.0,112390.0,1983,1,100.0,62.2,4.4,0.0,84.7,0.0,0.0,0.0,0.64952,0.64952,0.0,0.0,0.0,3334.3,208.0,29302.0,40.877629,-73.91905
3886,55.13228165660345,58200.0,1940,1,100.0,85.6,3.9,0.0,84.7,0.0,0.0,0.0,0.99656,0.0,58.0,0.99656,90.0,8082.3,204.0,197.0,40.833844,-73.920202
3906,60.0,81630.0,1926,1,100.0,80.4,3.5,0.0,84.7,0.0,0.0,0.0,0.88203,0.0,72.0,0.88203,90.0,8557.0,204.0,197.0,40.83496,-73.92294
3917,95.0,67436.0,1937,1,100.0,70.6,2.7,0.0,84.7,0.0,0.0,0.0,0.72661,0.0,49.0,0.72661,90.0,3109.7,207.0,40502.0,40.868017,-73.888941
3918,55.13228165660345,89557.0,1929,1,100.0,95.2,4.3,0.0,84.7,0.0,0.0,0.0,0.90445,0.0,81.0,0.90445,90.0,5942.8252124221,209.0,78.0,40.828176,-73.851406
3920,55.13228165660345,86275.0,1928,1,100.0,77.1,3.1,0.0,84.7,0.0,0.0,0.0,0.90409,0.0,78.0,0.90409,90.0,8148.1,207.0,40701.0,40.871469,-73.891036
3922,93.0,139635.0,1930,1,100.0,52.3,3.4,0.0,84.7,0.0,0.0,0.0,0.85938,0.0,120.0,0.85938,90.0,8231.7,209.0,21601.0,40.839733,-73.865934
3928,22.0,53622.0,1986,1,100.0,113.0,8.8,0.0,84.7,0.0,0.0,0.0,0.63407,0.63407,0.0,0.0,90.0,5942.8252124221,208.0,29301.0,40.881059,-73.922066
3951,71.0,51000.0,1949,1,100.0,94.6,3.8,0.0,84.7,0.0,0.0,0.0,1.05882,0.0,54.0,1.05882,90.0,2313.7,208.0,297.0,40.884389,-73.911393
3963,27.0,86411.0,1928,1,100.0,102.1,5.3,0.0,84.7,0.0,0.0,0.0,0.77536,0.0,67.0,0.77536,0.0,5942.8252124221,207.0,431.0,40.879065,-73.873405
3964,27.0,86411.0,1928,1,100.0,102.1,5.3,0.0,84.7,0.0,0.0,0.0,0.77536,0.0,67.0,0.77536,0.0,5942.8252124221,207.0,431.0,40.879065,-73.873405
3971,94.0,228930.0,1959,1,100.0,53.5,2.4,0.0,84.7,0.0,0.0,0.0,0.61591,0.0,141.0,0.61591,0.0,4691.4,208.0,29301.0,40.880369,-73.919741
3972,65.0,212433.0,1955,1,100.0,76.5,3.2,0.0,84.7,0.0,0.0,0.0,0.60725,0.60725,0.0,0.0,0.0,6296.4,208.0,29301.0,40.883051,-73.920165
3973,50.0,93060.0,1964,1,100.0,92.5,3.7,0.0,84.7,0.0,0.0,0.0,0.80593,0.0,75.0,0.80593,0.0,5942.8252124221,208.0,295.0,40.879943,-73.912213
3975,83.0,130400.0,1934,1,100.0,77.7,3.1,0.0,84.7,0.0,0.0,0.0,0.65951,0.65951,0.0,0.0,0.0,3153.2,208.0,301.0,40.882699,-73.9161
3976,52.0,125148.0,1941,1,100.0,91.8,4.6,0.0,84.7,0.0,0.0,0.0,0.95087,0.95087,0.0,0.0,0.0,5673.6,208.0,295.0,40.88065,-73.910245
3977,89.0,88470.0,1957,1,100.0,69.7,2.6,0.0,84.7,0.0,0.0,0.0,0.90426,0.0,80.0,0.90426,0.0,3244.3,208.0,297.0,40.884098,-73.911488
3978,74.0,80000.0,1958,1,100.0,77.3,3.5,0.0,84.7,0.0,0.0,0.0,0.85,0.0,34.0,0.425,100.0,3663.7,208.0,297.0,40.884511,-73.912362
3981,68.0,148000.0,1928,1,100.0,87.1,2.5,0.0,84.7,0.0,0.0,0.0,0.69595,0.0,103.0,0.69595,0.0,4231.4,207.0,421.0,40.879594,-73.877961
3994,22.0,216720.0,1963,1,100.0,111.9,5.8,0.0,84.7,0.0,0.0,0.0,0.85364,0.29993,60.0,0.27685,100.0,5942.8252124221,208.0,309.0,40.8868586,-73.91575
3995,100.0,118214.0,1940,1,100.0,18.3,2.7,0.0,84.7,0.0,0.0,0.0,0.76979,0.76979,0.0,0.0,0.0,3459.7,208.0,295.0,40.886605,-73.905622
3998,84.0,73911.0,1932,1,100.0,65.6,2.4,0.0,84.7,0.0,0.0,0.0,0.75767,0.0,56.0,0.75767,0.0,2030.2,208.0,295.0,40.8868586,-73.909323
4000,68.0,57410.0,1964,1,100.0,81.3,4.2,0.0,84.7,0.0,0.0,0.0,1.11479,0.0,64.0,1.11479,0.0,3098.4,208.0,351.0,40.8868586,-73.898479
4002,39.0,255000.0,1963,1,100.0,85.8,6.3,0.0,84.7,0.0,0.0,0.0,0.76863,0.76863,0.0,0.0,70.0,10128.9,208.0,309.0,40.8868586,-73.913036
