,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
1128,94.0,721307.0,1925,1,80,33.3,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5714.4,19,0,0,-73.994503,40.752619,A
1129,83.0,243968.0,1986,1,75,44.6,9.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1610.6,19,0,0,-74.004411,40.707904,B
1131,80.0,227673.0,1958,1,70,39.9,8.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.975165,40.749798,B
1184,23.0,56095.0,1929,1,80,110.5,15.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.979062,40.755219,D
1185,52.0,63315.0,1929,1,60,73.5,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.968898,40.760822,D
1186,77.0,555314.0,1989,1,90,61.8,11.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.979279,40.765185,B
1187,79.0,192026.0,1910,1,90,42.5,10.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1833.0,5,0,0,-73.98445,40.742795,B
1192,74.0,316030.0,1930,1,95,58.8,11.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,696.0,3,0,0,-74.004903,40.723324,B
1193,77.0,184586.0,1929,1,100,56.8,11.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,788.4,4,0,0,-74.004412,40.725248,B
1194,58.0,252103.0,1935,1,100,66.1,13.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3835.3,12,0,0,-74.006805,40.730587,C
1195,63.0,292134.0,1929,1,100,66.2,13.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3272.7,3,0,0,-74.00525,40.729165,C
1196,86.0,920386.9700000044,1929,1,95,45.1,9.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,7589.4,5,0,0,-74.006227,40.723217,A
1202,85.0,333011.0,1898,1,100,38.6,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.988749,40.737882,B
1203,44.0,299423.0,1993,1,95,85.5,18.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.978506,40.755883,D
1205,80.0,121695.0,1951,1,95,63.7,11.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.978101,40.756572,B
1208,77.0,920386.9700000044,1972,1,70,80.4,15.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,35897.8350000002,6,0,0,-74.009781,40.704275,B
1209,88.0,64449.0,1958,1,100,42.3,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,476.9,5,1,0,-73.968892,40.759952,A
1215,78.0,175307.0,1927,1,80,56.4,9.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1119.2,4,0,0,-73.983721,40.743799,B
1216,78.0,313263.0,1927,1,100,56.1,11.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3174.0,3,0,0,-74.008031,40.722992,B
1217,67.0,272899.0,1929,1,80,55.7,11.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1309.1,3,0,0,-74.007274,40.727548,C
1218,79.0,339149.0,1928,1,100,55.3,9.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2952.6,5,0,0,-74.00798,40.723352,B
1219,88.0,53524.0,1898,1,100,31.0,7.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1191.0,2,0,0,-74.007356,40.722564,A
1220,76.0,306742.0,1983,1,95,69.7,14.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3169.6,4,0,0,-74.005617,40.726615,B
1233,79.0,637285.0,1916,1,100,46.8,13.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5675.5,3,0,0,-73.993716,40.751861,B
1236,73.0,55634.0,1905,1,80,47.6,7.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,432.4,5,0,0,-73.997119,40.762497,B
1238,96.0,107967.0,1905,1,100,31.1,5.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.993277,40.738349,A
1239,69.0,52767.0,1913,1,100,65.6,7.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.98694,40.744541,C
1246,86.0,148918.0,1927,1,100,50.7,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1298.6,5,0,0,-73.983701,40.752171,A
1247,75.0,117821.0,1927,1,100,76.3,7.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.991882,40.755638,B
1262,92.0,414099.0,1928,1,95,47.9,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5082.3,4,0,0,-73.987046,40.753711,A
1265,43.0,153090.0,1932,1,90,77.4,15.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.011632,40.707725,D
1266,79.0,920386.9700000044,1920,1,75,46.5,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.98932,40.752808,B
1277,76.0,353299.0,2003,1,25,63.1,13.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.978318,40.755024,B
1286,69.0,80500.0,1907,1,100,79.5,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1004.7,3,0,0,-74.009562,40.711843,C
1291,60.0,79474.0,1923,1,80,55.5,9.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.975279,40.763527,C
1292,83.0,118000.0,1910,1,100,81.7,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9688.8,6,0,0,-73.974962,40.744404,B
1294,95.0,179662.0,1906,1,100,39.7,6.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.993274,40.739118,A
1296,81.0,289619.0,1915,1,100,68.5,10.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,13,0,0,-73.991252,40.742266,B
1297,94.0,59128.0,1913,1,100,45.2,6.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.984894,40.740448,A
1298,91.0,241620.0,1912,1,100,44.2,6.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.98755,40.743188,A
1299,89.0,370779.0,1914,1,100,36.0,9.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.985607,40.747999,A
1300,90.0,180519.0,1908,1,100,50.7,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3769.3,5,0,0,-73.986484,40.748364,A
1313,76.0,122068.0,1926,1,100,73.7,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.984744,40.750993,B
1314,92.0,98784.0,1924,1,100,38.6,6.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,311.1,10,5,0,-73.988237,40.752465,A
1315,90.0,145000.0,1914,1,100,57.4,7.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.985696,40.753818,A
1316,90.0,110709.0,1915,1,100,51.5,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,624.8,3,0,0,-73.983098,40.75043,A
1317,85.0,159501.0,1925,1,100,61.8,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1538.1,5,0,0,-73.984812,40.753894,B
1318,81.0,407500.0,1925,1,100,59.5,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,8,0,0,-73.990057,40.751749,B
1319,89.0,264414.0,1914,1,100,41.9,9.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.989185,40.742916,A
1320,77.0,59367.0,1920,1,100,67.3,8.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,686.5,6,0,0,-73.984365,40.750027,B
1333,90.0,138439.0,1925,1,100,47.5,5.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,573.1,4,0,0,-73.990468,40.75423,A
1335,89.0,387093.0,1930,1,100,78.8,7.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.991667,40.742441,A
1336,82.0,397310.0,1986,1,95,57.5,13.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.013038,40.704275,B
1337,46.0,248095.0,2006,1,95,74.8,15.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3301.9,4,0,0,-73.980744,40.753663,D
1338,70.0,232470.0,1964,1,95,61.9,11.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.981504,40.758404,C
1354,89.0,80000.0,1927,1,100,48.5,5.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,270.8,7,0,0,-73.992982,40.769282,A
1370,68.0,323722.0,2001,1,100,81.2,12.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,8777.6,9,5,0,-73.972125,40.762629,C
1371,68.0,323722.0,2001,1,100,81.2,12.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,8777.6,9,5,0,-73.972125,40.762629,C
1373,36.0,103700.0,1900,1,100,99.1,24.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.990589,40.740177,D
1374,84.0,575860.0,1987,1,100,57.0,11.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.01311166,40.704275,B
1384,70.0,506331.0,1958,1,100,116.4,13.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,3,0,-73.972801,40.758786,C
1385,85.0,125508.0,1903,1,80,34.4,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1119.8,4,0,0,-73.993379,40.736354,B
1388,43.0,586396.9,1968,1,90,108.4,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,35897.8350000002,5,0,0,-73.982398,40.763342,D
1391,67.0,786069.0,1962,1,65,73.8,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,19984.7,5,0,0,-73.98607,40.743478,C
1412,49.0,151225.0,2007,1,100,114.6,17.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2413.2,2,0,0,-74.007525,40.745134,D
1449,89.0,51750.0,1910,1,100,48.2,6.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,293.2,4,0,0,-74.00815,40.722374,A
1454,85.0,75780.0,1925,1,100,51.4,6.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,701.7,4,0,0,-73.992045,40.755707,B
1455,86.0,920386.9700000044,1929,1,100,50.2,9.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9353.6,3,0,0,-74.009875,40.706625,A
1465,66.0,213534.0,1926,1,100,71.9,8.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2871.0,7,0,0,-74.008296,40.712828,C
1468,88.0,191620.0,1925,1,100,60.6,13.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2957.0,4,0,0,-73.985411,40.753024,A
1469,31.0,49690.0,1900,1,100,85.9,7.6,0.0,79.5,0.0,0.92908,0.0,0.0,0.0,100.0,100.0,4096.18123289184,8,0,0,-73.991946,40.739337,D
1470,95.0,88000.0,1920,1,100,30.0,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1762.1,4,0,0,-73.981817,40.751374,A
1473,86.0,216752.0,1926,1,90,44.2,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,9137.0,2,0,0,-73.983153,40.747513,A
1480,74.0,83457.0,1911,1,100,55.6,12.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,815.6,4,0,0,-73.991152,40.735988,B
1481,20.0,116276.0,1930,1,100,117.6,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.990459,40.740358,D
1482,83.0,221479.0,1926,1,100,41.2,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.98631,40.751842,B
1509,83.0,389917.0,1904,1,100,59.4,8.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-74.012909,40.70627,B
1510,57.0,110794.0,1974,1,100,119.5,16.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2321.2,6,0,0,-73.982186,40.77524,C
1511,86.0,447442.0,1928,1,100,63.6,9.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-74.012952,40.706251,A
1512,73.0,368305.0,1983,1,100,58.3,12.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.012829,40.706397,B
1513,38.0,142990.0,1900,1,100,83.1,22.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2439.4,3,0,0,-74.013096,40.706045,D
1514,89.0,145728.0,1910,1,95,40.7,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,626.4,4,0,0,-73.990978,40.741253,A
1515,74.0,239399.0,1903,1,95,59.7,11.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2126.7,4,0,0,-73.989305,40.736787,B
1516,62.0,139292.0,1916,1,100,89.1,14.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.980993,40.753315,C
1517,85.0,96013.0,1927,1,100,57.5,8.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.980434,40.751248,B
1519,80.0,96429.0,1929,1,100,68.3,9.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,671.8,6,0,0,-73.986712,40.764193,B
1521,83.0,724014.0,1962,1,45,46.4,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,11061.2,12,4,0,-73.981533,40.760374,B
1522,79.0,144027.0,1917,1,100,73.0,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1460.5,9,0,0,-73.979496,40.752499,B
1524,76.0,52240.0,1908,1,75,66.1,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3766.4,3,0,0,-73.986426,40.747541,B
1533,67.0,55308.0,1917,1,75,64.6,9.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,331.2,3,0,0,-73.982369,40.750013,C
1535,91.0,180418.0,1927,1,95,35.6,6.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.989654,40.739644,A
1536,75.0,249190.0,1923,1,80,56.2,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.980525,40.751124,B
1537,83.0,90434.0,1912,1,60,49.2,6.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,695.7,3,0,0,-73.983845,40.751443,B
1542,90.0,64050.0,1926,1,100,65.7,3.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.987501,40.754702,A
1544,45.0,326305.0,1939,1,95,87.4,12.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4801.5,3,0,0,-73.977946,40.75753,D
1566,82.0,387000.0,1909,1,100,79.9,14.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,1,0,-73.988424,40.737366,B
1606,100.0,122058.0,1902,1,95,37.5,2.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3067.2,9,1,0,-73.99266,40.738859,A
1609,68.0,679262.0,1927,1,90,60.4,10.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3751.9,5,0,0,-73.981827,40.766492,C
1611,79.0,199588.0,1898,1,90,46.2,9.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4631.9,7,0,0,-73.991502,40.738895,B
1612,76.0,95116.0,1957,1,70,53.5,13.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1589.9,3,0,0,-73.972097,40.75978,B
1638,91.0,250564.0,1904,1,100,43.2,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1962.4,8,0,0,-74.005591,40.715046,A
1639,86.0,296000.0,1929,1,100,47.4,10.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2592.5,6,0,0,-74.00548,40.72748,A
1640,93.0,226000.0,1898,1,100,38.2,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.997341,40.724743,A
1641,90.0,390672.0,1925,1,100,43.7,8.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,8309.0,8,0,0,-73.988638,40.7537,A
1642,86.0,53909.0,1910,1,100,48.5,6.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,541.6,5,0,0,-73.983899,40.750639,A
1648,97.0,61304.0,1910,1,100,21.1,6.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.984541,40.753334,A
1653,73.0,70981.0,1914,1,85,64.0,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1242.3,8,0,0,-73.982734,40.764966,B
1659,91.0,96510.0,1909,1,100,50.4,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,751.0,7,0,0,-73.992252,40.740232,A
1660,86.0,66691.0,1918,1,100,91.8,13.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.980301,40.751432,A
1671,36.0,220511.0,1924,1,55,118.7,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.985389,40.739773,D
1673,90.0,132635.0,1910,1,100,46.9,7.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,965.8,8,0,0,-73.992223,40.740976,A
1674,88.0,58024.0,1912,1,100,61.9,6.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,596.9,8,0,0,-73.990686,40.742883,A
1675,88.0,164478.0,1927,1,95,68.3,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2482.8,5,0,0,-73.991944,40.754296,A
1678,95.0,48540.0,1906,1,100,29.5,4.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.992231,40.740207,A
1683,88.0,123177.0,1927,1,100,50.3,7.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,660.2,7,0,0,-73.992193,40.75395,A
1691,73.0,292024.0,1950,1,100,71.6,13.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1407.1,4,0,0,-73.970393,40.75157,B
1692,86.0,123605.0,1914,1,100,61.0,11.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1222.3,8,0,0,-73.983316,40.74726,A
