,score,property_id,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,electricity_use_grid_purchase_and_generated_from_onsite_renewable_systems_kwh,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_10_or_more_stories,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
15655,25,6382616.0,2008.0,1,100,7.0,0.9,292593.9,6.4,4.5,79.5,0.0,0.0,1.94423,0.0,0.95981,0.0,39.0,0.95981,90.0,100.0,4656.6,5.0,0,0,205.0,241.0,-73.906426,40.852259
15656,44,6382623.0,1920.0,1,100,4.6,0.0,125435.6,7.6,6.3,79.5,0.0,0.0,1.6472,0.0,1.08565,0.0,29.0,1.08565,90.0,100.0,3602.9,7.0,0,0,205.0,23501.0,-73.903528,40.854161
15657,31,6382638.0,1929.0,1,100,4.9,0.0,223661.5,7.9,6.6,79.5,0.0,0.0,1.44676,0.0,0.93483,0.0,42.0,0.93483,90.0,100.0,4254.9,6.0,0,0,205.0,239.0,-73.904013,40.85639
15659,24,6382642.0,1924.0,1,100,4.5,1.1,185943.9,6.7,5.5,79.5,0.0,0.0,1.71717,0.0,1.03535,0.0,41.0,1.03535,90.0,100.0,6649.1,4.0,0,0,204.0,22101.0,-73.917992,40.838742
15660,5,6382646.0,1915.0,1,100,6.7,1.4,260706.1,8.6,6.7,79.5,0.0,0.0,2.86376,0.0,1.21493,0.0,0.0,0.0,90.0,100.0,5926.5,5.0,0,0,201.0,2701.0,-73.914865,40.8075377
15663,42,6382669.0,1910.0,1,100,6.3,0.8,233024.4,5.6,3.9,79.5,0.0,0.0,2.71342,0.0,1.28049,0.0,0.0,0.0,90.0,100.0,3102.1,5.0,0,0,201.0,2701.0,-73.914674,40.8075377
15666,40,6382680.0,1926.0,1,100,6.0,0.9,282685.6,6.0,4.3,79.5,0.0,0.0,1.99493,0.0,1.14925,0.0,53.0,1.14925,90.0,100.0,5972.2,5.0,0,0,204.0,22101.0,-73.917837,40.837913
15667,77,6382682.0,1925.0,1,100,5.2,0.6,208860.9,4.6,3.1,79.5,0.0,0.0,2.06271,0.0,1.23762,0.0,48.0,1.23762,90.0,100.0,4397.0,5.0,0,0,201.0,33.0,-73.912914,40.808543
15676,76,6382734.0,1910.0,1,100,4.2,0.7,109306.4,4.8,3.6,79.5,0.0,0.0,1.83908,0.0,1.26437,0.0,33.0,1.26437,90.0,100.0,1738.4,4.0,0,0,201.0,2701.0,-73.917052,40.8075377
15677,66,6382737.0,1909.46,1,100,4.5,0.0,119820.8,7.4,6.2,79.5,0.0,0.0,2.42999,0.0,0.92571,0.0,24.0,0.92571,90.0,100.0,3892.3,4.0,0,0,202.0,83.0,-73.902956,40.812479
15678,66,6382743.0,1923.0,1,100,4.2,0.0,126349.0,6.4,5.2,79.5,0.0,0.0,1.47109,0.0,1.1974,0.0,35.0,1.1974,90.0,100.0,2282.9,6.0,0,0,202.0,83.0,-73.902786,40.812509
15679,64,6382748.0,1909.46,1,100,4.2,0.0,130285.3,6.5,5.2,79.5,0.0,0.0,1.47099,0.0,1.19732,0.0,35.0,1.19732,90.0,100.0,2253.2,8.0,0,0,202.0,83.0,-73.902707,40.812534
15681,52,6382756.0,1925.0,1,100,4.8,0.8,203762.7,5.4,4.0,79.5,0.0,0.0,1.78084,0.0,1.0002,0.0,41.0,1.0002,90.0,100.0,5190.7,5.0,0,0,202.0,83.0,-73.900697,40.813117
15682,49,6382763.0,1925.0,1,100,4.9,0.0,199857.4,8.6,7.1,79.5,0.0,0.0,2.62861,0.0,1.21321,0.0,42.0,1.21321,90.0,100.0,5899.1,4.0,0,0,202.0,83.0,-73.900473,40.813161
15684,73,6382771.0,1927.0,1,100,6.0,0.7,167688.1,5.0,3.4,79.5,0.0,0.0,2.53853,0.0,1.233,0.0,34.0,1.233,90.0,100.0,2666.8,4.0,0,0,201.0,2702.0,-73.912305,40.8075377
15685,35,6382774.0,1931.0,1,100,5.6,1.0,147825.7,6.4,4.9,79.5,0.0,0.0,2.09924,0.0,0.91603,0.0,24.0,0.91603,90.0,100.0,2542.5,4.0,1,0,201.0,69.0,-73.915455,40.821149
15686,36,6382780.0,1922.0,1,100,7.6,0.6,349645.6,7.8,5.7,79.5,0.0,0.0,3.02033,0.0,1.35239,0.0,60.0,1.35239,90.0,100.0,4594.425778134381,6.0,0,0,201.0,75.0,-73.906755,40.821098
15687,46,6382794.0,1913.0,1,100,4.5,0.0,167423.2,7.9,6.6,79.5,0.0,0.0,1.86085,0.0,1.11096,0.0,40.0,1.11096,90.0,100.0,4594.425778134381,8.0,0,0,202.0,119.0,-73.890279,40.821663
15688,25,6382798.0,1929.0,1,100,8.8,1.0,430220.0,7.7,5.3,79.5,0.0,0.0,3.01164,0.0,0.87003,0.0,39.0,0.87003,90.0,100.0,4594.425778134381,11.0,0,0,202.0,87.0,-73.893894,40.820637
15689,58,6382806.0,1910.0,1,100,5.8,0.1,255531.5,7.6,5.9,79.5,0.0,0.0,2.53892,0.0,1.38922,0.0,58.0,1.38922,90.0,100.0,4401.5,4.0,0,0,202.0,85.0,-73.900437,40.815763
15690,41,6382810.0,1924.0,1,100,5.2,0.1,211583.9,8.2,6.8,79.5,0.0,0.0,2.03262,0.0,1.27039,0.0,50.0,1.27039,90.0,100.0,7275.6,5.0,0,0,204.0,189.0,-73.927841,40.831406
15691,15,6382820.0,1922.0,1,100,7.7,1.0,263944.0,7.2,5.0,79.5,0.0,0.0,1.95364,0.0,1.22517,0.0,37.0,1.22517,90.0,100.0,4594.425778134381,7.0,0,0,204.0,21302.0,-73.920971,40.840959
15693,99,6382841.0,1928.0,1,100,5.1,0.2,184631.3,2.6,1.2,79.5,0.0,0.0,1.5625,0.0,1.40625,0.0,45.0,1.40625,90.0,100.0,4594.425778134381,15.0,0,0,212.0,434.0,-73.853594,40.88786849
15701,35,6383804.0,1923.0,1,100,5.0,0.5096468802428696,140326.8,6.2,4.9,79.5,0.0,0.0,1.83882,0.0,0.99013,0.0,28.0,0.99013,90.0,100.0,4019.3,4.0,0,0,206.0,36901.0,-73.892879,40.844814
15713,29,6388493.0,1927.0,1,100,3.5,1.0,349706.5,5.7,4.7,79.5,0.0,0.0,1.07819,0.0,0.86255,0.0,80.0,0.86255,100.0,100.0,7451.8,9.0,0,0,207.0,255.0,-73.909236,40.862101
15738,67,6398817.0,1925.0,1,95,4.0,0.7,191235.9,4.6,3.5,79.5,0.0,0.0,1.40756,0.0,1.0084,0.0,48.0,1.0084,90.0,90.0,7218.5,10.0,0,0,202.0,12901.0,-73.898929,40.82158
15739,57,6398824.0,1926.0,1,95,4.0,0.1,311870.3,6.7,5.5,79.5,0.0,0.0,1.49386,0.0,0.97828,0.0,74.0,0.97828,90.0,90.0,9291.0,15.0,0,0,212.0,374.0,-73.867797,40.875293
15743,23,6398833.0,1927.0,1,95,4.0,0.1,180529.3,8.5,7.4,79.5,0.0,0.0,1.32493,0.0,0.91374,0.0,40.0,0.91374,90.0,90.0,5053.1,11.0,0,0,208.0,273.0,-73.901554,40.876573
15752,68,6403082.0,1912.0,1,100,5.1,0.9,139393.0,5.8,4.4,79.5,0.0,0.0,2.99188,0.0,1.04716,0.0,28.0,1.04716,90.0,100.0,2154.4,4.0,0,0,206.0,373.0,-73.890598,40.847606
15753,88,6403083.0,1912.0,1,100,4.0,0.2,132009.1,5.1,4.0,79.5,0.0,0.0,2.06486,0.0,0.85024,0.0,28.0,0.85024,90.0,100.0,4594.425778134381,5.0,0,0,206.0,373.0,-73.891121,40.847807
15754,70,6403091.0,1940.0,1,100,3.0,0.1,115946.4,7.2,6.3,79.5,0.0,0.0,2.1419,0.0,0.96386,0.0,36.0,0.96386,90.0,100.0,1767.5,7.0,0,0,205.0,381.0,-73.900391,40.851293
15755,49,6403240.0,1923.0,1,100,5.4,0.0,222152.7,9.2,7.7,79.5,0.0,0.0,3.15,0.0,1.275,0.0,51.0,1.275,90.0,100.0,4282.7,7.0,0,0,207.0,253.0,-73.903062,40.861645
15759,94,6403308.0,1924.0,1,100,3.0,0.0,143521.3,5.6,4.7,79.5,0.0,0.0,2.62514,0.0,1.13459,0.0,51.0,1.13459,90.0,100.0,2298.0,10.0,0,0,207.0,42902.0,-73.874904,40.876193
15760,88,6403319.0,1924.0,1,100,3.1,0.1,116068.5,6.1,5.3,79.5,0.0,0.0,2.47222,0.0,1.19444,0.0,43.0,1.19444,90.0,100.0,1180.4,11.0,0,0,207.0,42902.0,-73.874278,40.876725
15761,17,6403322.0,2003.0,1,100,7.3,0.6,267088.9,5.1,3.1,79.5,0.0,0.0,0.77524,0.0,0.61484,0.0,23.0,0.61484,90.0,100.0,1729.5,5.0,0,0,208.0,295.0,-73.90859,40.887159
15782,14,6404463.0,1923.0,1,100,5.2,1.1,173799.4,7.0,5.5,79.5,0.0,0.0,1.5021,0.0,0.82769,0.0,27.0,0.82769,90.0,100.0,4703.4,4.0,0,0,206.0,361.0,-73.878848,40.845067
15783,36,6404472.0,1916.0,1,100,5.2,1.0,196239.8,6.4,4.9,79.5,0.0,0.0,2.06158,0.0,0.99063,0.0,37.0,0.99063,90.0,100.0,3939.2,9.0,0,0,206.0,363.0,-73.880958,40.845524
15784,35,6404522.0,1916.0,1,100,4.4,0.9,160065.8,5.7,4.5,79.5,0.0,0.0,1.43369,0.0,0.88889,0.0,31.0,0.88889,90.0,100.0,4204.8,8.0,0,0,206.0,363.0,-73.880911,40.84559
15785,29,6404527.0,1937.0,1,100,4.9,1.0,257265.2,6.3,4.9,79.5,0.0,0.0,1.5,0.0,1.15385,0.0,60.0,1.15385,90.0,100.0,4594.425778134381,13.0,0,0,205.0,22901.0,-73.904936,40.847418
15787,7,6404534.0,1926.0,1,100,7.6,1.2,218824.1,8.1,6.0,79.5,0.0,0.0,1.45306,0.0,1.45306,0.0,39.0,1.45306,90.0,100.0,3932.6,8.0,0,0,205.0,23704.0,-73.902562,40.857059
15788,63,6404535.0,1923.0,1,100,4.9,0.0,202045.1,8.4,7.0,79.5,0.0,0.0,3.175,0.0,1.275,0.0,51.0,1.275,90.0,100.0,2003.0,5.0,0,0,207.0,253.0,-73.902949,40.861816
15789,46,6404539.0,1925.0,1,100,3.9,0.9,129628.2,5.5,4.4,79.5,0.0,0.0,1.2887,0.0,1.1944,0.0,38.0,1.1944,90.0,100.0,3620.0,12.0,0,0,204.0,199.0,-73.923233,40.838034
15791,27,6404550.0,1932.0,1,100,3.7,0.5096468802428696,189037.1,7.6,6.6,79.5,0.0,0.0,1.00691,0.0,0.86594,0.0,43.0,0.86594,90.0,100.0,3548.0,6.0,0,0,207.0,411.0,-73.886484,40.877261
15792,64,6404554.0,1936.0,1,100,3.4,0.8,111744.3,4.7,3.7,79.5,0.0,0.0,1.26935,0.0,0.95975,0.0,31.0,0.95975,90.0,100.0,3240.6,8.0,0,0,207.0,413.0,-73.886659,40.872524
15793,87,6404564.0,1931.0,1,100,2.7,0.6,99655.1,3.5,2.7,79.5,0.0,0.0,0.98489,0.0,0.84419,0.0,30.0,0.84419,90.0,100.0,1732.5,7.0,0,0,207.0,413.0,-73.886308,40.872453
15794,35,6404570.0,1932.0,1,100,3.6,0.9,174575.0,5.3,4.3,79.5,0.0,0.0,0.99692,0.0,0.89087,0.0,42.0,0.89087,90.0,100.0,4594.425778134381,8.0,0,0,207.0,415.0,-73.885558,40.871236
15795,59,6404572.0,1926.0,1,100,3.8,0.8,143388.1,5.2,4.1,79.5,0.0,0.0,1.60833,0.0,1.03587,0.0,38.0,1.03587,90.0,100.0,4594.425778134381,7.0,0,0,207.0,413.0,-73.885582,40.872372
15796,33,6404581.0,1940.0,1,100,4.2,0.5096468802428696,155499.4,6.3,5.1,79.5,0.0,0.0,1.43583,0.0,1.24254,0.0,45.0,1.24254,90.0,100.0,4594.425778134381,8.0,0,0,207.0,413.0,-73.885451,40.872627
15797,49,6404584.0,1948.0,1,100,3.7,0.8,168268.4,5.2,4.2,79.5,0.0,0.0,1.13545,0.0,1.09092,0.0,49.0,1.09092,90.0,100.0,3422.3,10.0,0,0,207.0,413.0,-73.885411,40.872776
15798,48,6404588.0,1935.0,1,100,3.7,0.0,156541.0,7.1,6.1,79.5,0.0,0.0,1.14286,0.0,1.09524,0.0,46.0,1.09524,90.0,100.0,2415.4,8.0,1,0,210.0,26602.0,-73.830294,40.847758
15799,55,6404596.0,1931.0,1,100,4.2,0.0,167606.2,6.9,5.7,79.5,0.0,0.0,1.30719,0.0,1.28105,0.0,49.0,1.28105,90.0,100.0,3539.3,6.0,0,0,210.0,26602.0,-73.82901706000001,40.847944
15800,37,6404636.0,1933.0,1,100,4.8,0.0,215634.7,7.3,6.0,79.5,0.0,0.0,1.10917,0.0,1.10917,0.0,49.0,1.10917,90.0,100.0,3268.9,9.0,0,0,212.0,394.0,-73.865006,40.887542
15801,83,6404686.0,1928.0,1,100,4.0,0.1,182156.1,5.1,4.0,79.5,0.0,0.0,1.34149,0.0,1.20028,0.0,51.0,1.20028,90.0,100.0,1636.2,11.0,0,0,212.0,408.0,-73.86285,40.88786849
15802,23,6404692.0,1928.0,1,100,4.5,0.1,195832.0,9.0,7.8,79.5,0.0,0.0,1.35704,0.0,1.19326,0.0,51.0,1.19326,90.0,100.0,5387.1,15.0,0,0,212.0,408.0,-73.862686,40.88786849
15803,56,6404805.0,1922.0,1,100,4.3,0.1,193670.9,7.1,5.9,79.5,0.0,0.0,1.55254,0.0,1.22813,0.0,53.0,1.22813,90.0,100.0,571.82,13.0,0,0,212.0,408.0,-73.862109,40.88786849
15804,65,6404811.0,1928.0,1,100,3.9,0.8,137652.9,5.0,3.9,79.5,0.0,0.0,1.42276,0.0,1.24855,0.0,43.0,1.24855,90.0,100.0,5934.8,7.0,1,0,212.0,434.0,-73.855093,40.88786849
15805,36,6404819.0,1940.0,1,100,4.0,0.2,172844.1,7.6,6.4,79.5,0.0,0.0,1.30165,0.0,1.13599,0.0,48.0,1.13599,90.0,100.0,3571.9,8.0,0,0,207.0,421.0,-73.882133,40.880197
15808,56,6404846.0,1954.0,1,100,3.4,0.8,163647.7,4.8,3.8,79.5,0.0,0.0,1.02564,0.0,0.9188,0.0,43.0,0.9188,90.0,100.0,3624.3,8.0,0,0,207.0,431.0,-73.879751,40.883161
15809,97,6404848.0,1924.0,1,100,5.1,0.3,215152.3,3.0,1.6,79.5,0.0,0.0,2.23663,0.0,1.2314,0.0,49.0,1.2314,90.0,100.0,5212.7,9.0,0,0,207.0,255.0,-73.906338,40.861215
15810,29,6404850.0,1924.0,1,100,4.8,1.2,195863.0,7.1,5.8,79.5,0.0,0.0,2.23663,0.0,1.20627,0.0,48.0,1.20627,90.0,100.0,9368.5,8.0,0,0,207.0,255.0,-73.906468,40.861069
15822,100,6405408.0,1938.0,1,100,3.1,0.0,151325.0,2.4,1.5,79.5,0.0,0.0,1.02212,0.0,0.95688,0.0,44.0,0.95688,90.0,100.0,4594.425778134381,11.0,0,0,207.0,40702.0,-73.885237,40.866485
15838,86,6405425.0,1928.0,1,100,3.5,0.0,187839.2,4.1,3.1,79.5,0.0,0.0,0.83921,0.0,0.83921,0.0,44.0,0.83921,90.0,100.0,3028.1,8.0,0,0,207.0,421.0,-73.881704,40.881102
15869,25,6415465.0,1920.0,1,100,5.6,1.1,216702.1,6.7,5.2,79.5,0.0,0.0,1.76923,0.0,1.17949,0.0,46.0,1.17949,73.35970197368421,95.78447655077947,3947.4,4.0,3,0,204.0,193.0,-73.92822874,40.835178
15871,64,6415528.0,1976.0,1,100,5.0,0.8,134250.4,5.8,4.4,79.5,0.0,0.0,2.2805,0.0,1.52033,0.0,40.0,1.52033,73.35970197368421,95.78447655077947,2838.9,5.0,3,0,203.0,145.0,-73.907262,40.830615
15872,42,6415535.0,2012.0,1,100,9.7,0.8,336370.1,6.6,4.0,79.5,0.0,0.0,2.82154,0.0,1.7804211999999997,0.0,64.0,1.6472331999999985,73.35970197368421,95.78447655077947,3830.0,5.0,4,0,207.0,419.0,-73.88106,40.873592
15873,73,6416719.0,2005.0,1,90,6.0,0.5,401649.7,4.1,2.5,79.5,0.0,0.0,1.28972,0.0,0.5759018,0.0,31.0,0.4817,90.0,100.0,3101.0,5.0,0,0,208.0,295.0,-73.907974,40.88574
15883,2,6418387.0,2018.0,1,100,14.307999999999993,0.4,741764.7,7.8,2.1,79.5,0.0,0.0,1.66544,0.0,1.66544,0.0,59.0,1.6472331999999985,73.35970197368421,95.78447655077947,1885.1,3.0,4,0,203.0,141.0,-73.9131,40.82398
15885,31,6418625.0,1927.0,1,100,4.3,1.0,345712.0,6.0,4.8,79.5,0.0,0.0,1.36229,0.0,1.07955,0.0,84.0,1.07955,100.0,100.0,6621.8,9.0,0,0,208.0,309.0,-73.910845,40.874862
15887,15,6419656.0,1927.0,1,100,5.5,1.3,148741.4,7.8,6.2,79.5,0.0,0.0,1.83943,0.0,1.37958,0.0,36.0,1.37958,90.0,100.0,4594.425778134381,8.0,0,0,205.0,38301.0,-73.898729,40.857895
15925,72,6429587.0,1922.0,1,100,3.6,0.1,129103.1,6.0,5.0,79.5,0.0,0.0,1.48571,0.0,1.0,0.0,35.0,1.0,73.35970197368421,95.78447655077947,3214.5,4.0,3,0,207.0,39901.0,-73.893307,40.864151
15926,65,6429610.0,2015.0,1,100,9.1,0.5,479907.6,4.7,2.3,79.5,0.0,0.0,1.71217,92.0,1.71217,1.1123058000000001,0.0,0.0,73.35970197368421,95.78447655077947,2413.2,4.0,5,0,205.0,241.0,-73.906026,40.853952
15928,24,6430326.0,1925.0,2,100,4.3,0.8,244414.3,5.3,4.0,79.5,0.0,0.0,1.30909,0.0,1.10909,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,12.0,1,0,204.0,195.0,-73.921927,40.832618
15929,19,6430327.0,1925.0,2,100,4.6,0.8,260755.5,5.5,4.3,79.5,0.0,0.0,1.34546,0.0,1.14546,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7232.3,13.0,0,0,204.0,195.0,-73.921576,40.833211
15945,35,6434653.0,2004.0,1,100,6.0,0.6,747697.0,4.6,3.0,79.5,0.0,0.0,1.4,0.0,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7237.4,5.0,0,0,208.0,279.0,-73.895781,40.884379
15961,14,6436029.0,1930.0,1,100,4.7,0.0,128747.1,8.5,7.2,79.5,0.0,0.0,1.50424,0.0,1.27632,0.0,0.0,0.0,90.0,100.0,2944.3,9.0,0,0,210.0,164.0,-73.82901706000001,40.833277
15962,6,6436031.0,1928.0,1,100,4.5,0.5096468802428696,116079.0,8.0,6.7,79.5,0.0,0.0,1.73146,0.0,1.456,0.0,0.0,0.0,90.0,100.0,2097.5,7.0,0,0,210.0,26602.0,-73.830591,40.846131
15965,100,6437460.0,1940.0,1,100,4.7,0.0,121604.6,1.5,0.2,79.5,0.0,0.0,1.77922,0.0,1.26522,0.0,32.0,1.26522,90.0,100.0,4594.425778134381,7.0,0,0,208.0,309.0,-73.910498,40.87745
15967,32,6437644.0,1957.0,3,100,4.9,1.0,1407864.0,6.4,5.0,79.5,0.0,0.0,1.82232,274.0,0.96022,0.96022,0.0,0.0,100.0,100.0,21181.8,7.0,0,0,208.0,279.0,-73.895574,40.882438
15970,58,6437836.0,1941.0,1,100,7.104354130776716,0.5096468802428696,887466.4674056921,0.0,0.0,79.5,0.0,0.0,2.12752,0.0,1.53836,0.0,0.0,0.0,100.0,100.0,4594.425778134381,0.0,0,0,208.0,281.0,-73.890897,40.883359
15991,99,6443001.0,2016.0,1,100,2.4,0.2,340837.5,1.7,1.1,79.5,0.0,0.0,0.7631076,0.0,0.5759018,0.0,27.0,0.1966,30.0,100.0,3370.7,6.0,0,0,204.0,211.0,-73.924196,40.83994
15992,14,6443027.0,2014.0,1,100,11.2,0.5,644367.9,5.4,2.5,79.5,0.0,0.0,1.61991,0.0,1.0354,0.0,27.0,0.4509,30.0,100.0,2844.8,5.0,0,0,204.0,21302.0,-73.922008,40.843998
15993,59,6443158.0,1923.0,1,100,3.9,0.7,222523.6,4.7,3.6,79.5,0.0,0.0,1.24959,0.0,0.95983,0.0,53.0,0.95983,0.0,90.0,4778.1,10.0,0,0,208.0,26701.0,-73.90203,40.869648
16003,15,6445892.0,1927.0,1,90,3.5,1.0,1147585.0,5.8,4.8,79.5,0.0,0.0,1.05706,0.0,1.05706,0.0,71.0,0.22139,0.0,90.0,4594.425778134381,29.539999999999964,0,0,211.0,336.0,-73.870416,40.865552
16006,1,6446100.0,1929.0,1,100,7.4,1.6,353630.4,10.7,8.6,79.5,0.0,0.0,1.53774,0.0,0.98059,0.0,44.0,0.98059,90.0,100.0,4594.425778134381,16.0,0,0,206.0,373.0,-73.892869,40.846906
16007,46,6446131.0,1923.0,1,100,4.6,0.9,175585.1,5.7,4.4,79.5,0.0,0.0,1.61111,0.0,1.25,0.0,45.0,1.25,90.0,100.0,5875.6,7.0,0,0,204.0,17702.0,-73.912129,40.836594
16008,10,6446141.0,1924.0,1,100,6.9,1.2,254678.2,7.7,5.8,79.5,0.0,0.0,1.77359,0.0,1.24706,0.0,45.0,1.24706,90.0,100.0,6147.1,8.0,0,0,204.0,17902.0,-73.912046,40.836777
16013,52,6446471.0,1927.0,1,100,5.0,0.9,324780.8,5.7,4.3,79.5,0.0,0.0,2.05086,0.0,1.02543,0.0,65.0,1.02543,100.0,100.0,6681.6,8.0,0,0,212.0,378.0,-73.868556,40.879161
16018,35,6446697.0,1929.0,1,90,4.2,0.9,1351191.0,5.5,4.3,79.5,0.0,0.0,1.49832,0.0,1.26928,0.0,91.0,0.28948,0.0,90.0,28611.841999999982,29.539999999999964,0,0,211.0,336.0,-73.870449,40.866831
16021,49,6449045.0,1924.0,1,100,4.6,0.9,127846.9,5.8,4.5,79.5,0.0,0.0,1.67691,0.0,1.34153,0.0,36.0,1.34153,90.0,100.0,4007.1,9.0,0,0,205.0,241.0,-73.906957,40.852901
16022,76,6449054.0,1916.0,1,100,4.2,0.7,126958.5,4.8,3.7,79.5,0.0,0.0,2.03528,0.0,0.78019,0.0,23.0,0.78019,90.0,100.0,1784.3,7.0,0,0,207.0,255.0,-73.908637,40.861422
16023,18,6449059.0,1927.0,1,100,6.8,0.1,208559.5,8.8,6.9,79.5,0.0,0.0,1.62926,0.0,1.19701,0.0,36.0,1.19701,100.0,100.0,6476.4,8.0,0,0,207.0,431.0,-73.879168,40.882079
16024,23,6449069.0,1923.0,1,100,5.0,0.5096468802428696,208086.3,6.4,5.0,79.5,0.0,0.0,1.4,0.0,1.075,0.0,43.0,1.075,90.0,100.0,4973.8,8.0,0,0,207.0,401.0,-73.899462,40.863007
16025,42,6449071.0,1923.0,1,100,6.1,0.9,202870.3,6.3,4.6,79.5,0.0,0.0,2.12168,0.0,1.46646,0.0,47.0,1.46646,90.0,100.0,4594.425778134381,9.0,0,0,205.0,251.0,-73.90824,40.855287
16026,19,6449073.0,1915.0,1,100,9.5,0.8,271016.2,6.5,3.9,79.5,0.0,0.0,1.80979,0.0,1.34847,0.0,38.0,1.34847,90.0,100.0,3478.5,6.0,0,0,206.0,387.0,-73.890298,40.858258
16027,3,6449079.0,1928.0,1,100,7.8,1.4,247549.5,9.0,6.8,79.5,0.0,0.0,1.7301,0.0,0.91594,0.0,27.0,0.91594,90.0,100.0,7736.0,11.0,0,0,204.0,195.0,-73.922027,40.830691
16028,14,6449083.0,1937.0,1,100,5.5,1.1,197893.0,6.8,5.2,79.5,0.0,0.0,1.25822,0.0,1.08665,0.0,38.0,1.08665,90.0,100.0,7586.7,6.0,0,0,204.0,17901.0,-73.915395,40.834653
16029,27,6449088.0,1925.0,1,100,6.4,0.0,270731.4,8.2,6.4,79.5,0.0,0.0,1.76888,0.0,1.01771,0.0,42.0,1.01771,100.0,100.0,5248.6,8.0,0,0,205.0,23502.0,-73.905895,40.849574
16030,63,6449113.0,1922.0,1,100,4.0,0.5096468802428696,199632.6,5.2,4.0,79.5,0.0,0.0,1.90762,0.0,0.98596,0.0,46.0,0.98596,90.0,100.0,5241.2,9.0,0,0,207.0,263.0,-73.902038,40.864447
16031,35,6449121.0,1924.0,1,100,5.5,0.5096468802428696,155757.5,8.2,6.6,79.5,0.0,0.0,1.65138,0.0,1.3578,0.0,37.0,1.3578,90.0,100.0,4594.425778134381,10.0,0,0,207.0,265.0,-73.901913,40.865693
16032,67,6449130.0,1921.0,1,100,3.6,0.5096468802428696,121711.9,6.8,5.8,79.5,0.0,0.0,1.68582,0.0,1.16475,0.0,38.0,1.16475,90.0,100.0,3807.6,8.0,0,0,207.0,40304.0,-73.89551,40.86804
16033,43,6449145.0,1922.0,1,100,4.6,0.1,198830.5,7.8,6.5,79.5,0.0,0.0,1.58537,0.0,1.31707,0.0,54.0,1.31707,100.0,100.0,4594.425778134381,14.0,0,0,207.0,40304.0,-73.895499,40.868089
16035,52,6449152.0,1936.0,1,100,3.9,0.5096468802428696,153233.7,4.9,3.8,79.5,0.0,0.0,1.15033,0.0,0.96732,0.0,37.0,0.96732,90.0,100.0,5644.1,9.0,0,0,207.0,431.0,-73.873401,40.879142
16046,100,6452650.0,1964.0,1,100,5.5,0.1,480969.5,2.0,0.4,79.5,0.0,0.0,1.70909,81.0,0.98182,0.98182,0.0,0.0,0.0,90.0,4594.425778134381,4.0,0,0,209.0,64.0,-73.872254,40.834476
16047,1,6452789.0,1964.0,1,100,5.5,1.9,550208.8,11.8,10.3,79.5,0.0,0.0,1.51795,95.0,0.97436,0.97436,0.0,0.0,0.0,90.0,4594.425778134381,5.0,0,0,209.0,64.0,-73.872247,40.834459
16050,65,6453860.0,1922.0,1,100,3.9,0.0,118661.8,4.7,3.6,79.5,0.0,0.0,1.0978,0.0,0.8982,0.0,5.0,0.16633,100.0,100.0,2288.7,6.0,0,0,205.0,24502.0,-73.914208,40.855229
16077,5,6456720.0,2013.0,1,100,9.8,0.7,411417.6,5.9,3.2,79.5,0.0,0.0,1.39997,0.0,1.19997,0.0,0.0,0.0,73.35970197368421,95.78447655077947,2795.8,5.0,0,0,201.0,41.0,-73.917952,40.812022
16082,42,6457261.0,1923.0,1,100,3.2,0.7,198580.7,5.7,4.9,79.5,0.0,0.0,1.2215,0.0,0.89577,0.0,55.0,0.89577,90.0,100.0,4594.425778134381,8.0,0,0,204.0,197.0,-73.920638,40.834849
16108,48,6464580.0,1928.0,1,100,4.4,0.9,229675.5,5.3,4.0,79.5,0.0,0.0,1.46429,0.0,0.94616,0.0,42.0,0.94616,0.0,90.0,4199.6,9.0,0,0,204.0,22703.0,-73.909456,40.844016
16109,58,6464591.0,1927.0,1,100,7.2,0.9,489270.1,6.4,4.4,79.5,0.0,0.0,1.61189,0.0,1.14241,0.0,73.0,1.14241,0.0,90.0,8643.3,18.0,0,0,204.0,22902.0,-73.909408,40.844323
